,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
22,34,49.3,2:00 PM,Alumni Gymnasium,221,Delaware,245,Rider,Delaware,Rider,1.0,0.5238,True,-1.0,0.5238,False,0,0.667,-0.2,2.5,0,1.0,6.0,12.5,7,0.571,-8.1,1.4,0,0.0,0.0,0,Delaware,1.0,0.5238,0,1.0,1.8,8.3,Rider,-1.0,0.5238,0,1.0,11.0,2.0,Delaware,Rider,1.0,-1.0,0,0.491,-0.7,-0.6,0,0.497,-4.5,-0.5,669,0.485,0.3,-0.1,272,0.433,4.3,-1.2,1.0,391,0.52,-7.7,-0.1,-1.0,0,0.452,5.1,-0.7,Delaware,Rider,1.0,-1.0,0,0.488,-1.6,-0.8,0,0.476,-5.5,-0.9,297,0.485,0.2,0.0,112,0.496,5.2,0.0,1.0,169,0.512,-7.8,-0.4,-1.0,0,0.49,5.7,0.1,68.0,247.0,247.0,68.0,Delaware,Rider,False
23,39,48.4,1:00 PM,Kohl Center,361,Chicago St,28,Wisconsin,Chicago St.,Wisconsin,33.5,0.5192,True,-33.5,0.5283,False,0,0.25,-25.3,-7.4,0,0.25,-33.8,-9.3,7,0.714,15.3,4.6,0,0.6,17.0,+2.5,Chicago St,33.5,0.5192,0,0.25,-25.3,-7.4,Wisconsin,-33.5,0.5283,0,0.6,17.2,0.8,Chicago St.,Wisconsin,33.5,-33.5,0,0.457,-11.0,-1.9,0,0.452,-18.0,-2.3,880,0.523,7.0,0.7,410,0.528,13.1,1.0,33.5,218,0.461,-18.3,-1.7,-33.5,0,0.517,10.1,0.2,Chicago St.,Wisconsin,33.5,-33.5,0,0.452,-13.1,-2.1,0,0.454,-20.2,-2.5,348,0.507,6.1,0.2,167,0.5,11.1,-0.1,33.5,198,0.459,-18.2,-1.7,-33.5,0,0.489,9.4,-0.8,48.0,354.0,354.0,48.0,Chicago St.,Wisconsin,False
24,40,46.9,2:00 PM,Baha Mar Convention Center,198,Indiana St,280,Iona,Indiana St.,Iona,-4.0,0.5122,False,4.0,0.5349,True,0,0.5,5.4,-2.0,0,0.5,0.0,1.5,7,0.429,-9.4,-6.2,0,0.333,-6.3,-6.7,Iona,4.0,0.5349,0,0.4,-14.2,-7.2,Indiana St,-4.0,0.5122,0,0.333,7.0,-2.0,Indiana St.,Iona,-4.0,4.0,0,0.508,0.0,0.2,0,0.502,-5.2,-0.2,719,0.477,3.3,0.2,271,0.443,7.4,-0.6,4.0,240,0.473,-6.1,0.7,-4.0,0,0.51,6.5,0.0,Indiana St.,Iona,-4.0,4.0,0,0.52,1.9,0.3,0,0.492,-3.4,-0.4,317,0.479,3.9,-0.1,114,0.418,7.9,-0.6,4.0,79,0.487,-6.2,0.7,-4.0,0,0.544,7.7,0.7,123.0,124.0,123.0,124.0,Indiana St.,Iona,True
25,45,42.2,4:30 PM,Baha Mar Convention Center,334,Tarleton St,148,Hofstra,Tarleton State,Hofstra,10.0,0.5283,True,-10.0,0.5192,False,0,0.286,-21.3,-8.7,0,0.25,-35.0,-11.3,6,0.667,-0.4,2.0,0,1.0,20.5,+9.5,Tarleton St,10.0,0.5283,0,0.167,-30.0,-12.3,Hofstra,-10.0,0.5192,0,1.0,9.5,6.3,Tarleton State,Hofstra,10.0,-10.0,0,0.505,3.0,0.7,0,0.5,-7.6,0.4,676,0.518,2.9,0.5,267,0.473,7.6,-0.5,10.0,70,0.486,-8.1,0.8,-10.0,0,0.5,6.6,-0.1,Tarleton State,Hofstra,10.0,-10.0,0,0.505,3.0,0.7,0,0.5,-7.9,0.4,304,0.535,5.5,0.6,118,0.453,9.9,-1.1,10.0,70,0.486,-8.1,0.8,-10.0,0,0.514,7.0,-0.1,292.0,111.0,111.0,292.0,Tarleton State,Hofstra,False
26,46,41.8,8:00 PM,Alabama A&M Events Center,137,Lipscomb,346,Alab A&M,Lipscomb,Alabama A&M,-11.5,0.5192,False,11.5,0.5283,True,0,0.667,-1.9,0.8,0,0.667,-11.3,0.4,5,0.2,6.9,-6.8,0,0.333,18.8,-3.7,Alab A&M,11.5,0.5283,0,0.25,-15.8,-5.9,Lipscomb,-11.5,0.5192,0,0.667,10.7,1.3,Lipscomb,Alabama A&M,-11.5,11.5,0,0.54,1.1,0.4,0,0.573,-4.8,1.1,222,0.475,-4.6,-0.7,77,0.584,4.1,2.2,11.5,176,0.48,-11.8,-0.8,-11.5,0,0.451,5.9,-2.0,Lipscomb,Alabama A&M,-11.5,11.5,0,0.531,3.0,0.3,0,0.57,-3.0,1.5,199,0.503,-7.7,-0.5,73,0.603,1.5,2.3,11.5,161,0.509,-11.5,-0.4,-11.5,0,0.456,6.0,-1.7,148.0,3.0,148.0,3.0,Lipscomb,Alabama A&M,False
27,48,40.3,8:00 PM,Baxter Arena,233,Abl Christian,288,Neb Omaha,Abilene Christian,Nebraska Omaha,-2.5,0.5122,False,2.5,0.5349,True,0,0.4,6.3,-6.7,0,0.0,-16.0,-10.8,7,0.857,-2.8,3.2,0,0.0,16.0,--,Neb Omaha,2.5,0.5349,0,0.833,-7.3,3.1,Abl Christian,-2.5,0.5122,0,0.667,-1.0,-4.0,Abilene Christian,Nebraska Omaha,-2.5,2.5,0,0.513,3.4,0.4,0,0.451,-7.4,-1.1,344,0.512,-3.4,-0.4,124,0.476,5.3,-0.3,2.5,230,0.526,-10.3,-0.4,-2.5,0,0.556,9.0,1.2,Abilene Christian,Nebraska Omaha,-2.5,2.5,0,0.519,4.0,0.5,0,0.455,-5.9,-0.9,296,0.51,-3.4,-0.6,105,0.486,4.9,-0.2,2.5,193,0.524,-10.1,-0.7,-2.5,0,0.556,9.0,1.2,0.0,206.0,0.0,206.0,Abilene Christian,Nebraska Omaha,False
28,51,36.2,7:00 PM,Stabler Arena,242,Marist,302,Lehigh,Marist,Lehigh,1.0,0.5283,True,-1.0,0.5192,False,0,0.4,3.0,-0.4,0,0.5,-3.0,3.0,5,0.4,-9.3,-9.2,0,0.0,47.0,--,Marist,1.0,0.5283,0,0.5,-3.0,3.0,Lehigh,-1.0,0.5192,0,0.0,-10.0,-14.5,Marist,Lehigh,1.0,-1.0,0,0.496,-3.1,0.0,0,0.533,-6.3,0.5,251,0.504,0.1,-0.1,105,0.442,5.6,-1.4,1.0,437,0.506,-7.8,0.3,-1.0,0,0.469,4.9,-0.8,Marist,Lehigh,1.0,-1.0,0,0.489,-4.1,0.1,0,0.536,-6.0,0.5,204,0.498,-0.2,-0.6,88,0.425,4.7,-2.3,1.0,209,0.51,-6.6,0.3,-1.0,0,0.461,3.7,-1.7,159.0,144.0,144.0,159.0,Marist,Lehigh,True
29,52,35.7,6:00 PM,Mohegan Sun Arena,231,Bucknell,313,Siena,Bucknell,Siena,-3.5,0.5192,False,3.5,0.5283,True,0,0.75,-2.6,1.5,0,1.0,-8.5,4.8,7,0.571,-6.7,1.4,0,1.0,4.5,+6.8,Siena,3.5,0.5283,0,0.571,-6.7,1.4,Bucknell,-3.5,0.5192,0,0.5,3.8,-3.0,Bucknell,Siena,-3.5,3.5,0,0.5,1.9,0.1,0,0.544,-3.2,0.9,707,0.5,0.5,0.2,320,0.497,4.1,-0.2,3.5,365,0.527,-6.1,0.9,-3.5,0,0.5,6.5,-0.1,Bucknell,Siena,-3.5,3.5,0,0.513,1.0,0.1,0,0.537,-3.6,0.6,289,0.486,-1.8,-0.5,129,0.488,1.3,-0.9,3.5,155,0.52,-6.7,0.2,-3.5,0,0.518,5.8,0.0,32.0,275.0,32.0,275.0,Bucknell,Siena,True
30,55,32.2,4:30 PM,Kirby Sports Center,304,Niagara,262,Lafayette,Niagara,UL Lafayette,4.0,0.5283,True,-4.0,0.5192,False,0,0.6,-2.5,0.4,0,0.5,-13.3,0.1,7,0.714,1.4,1.2,0,0.667,22.3,+4.7,Niagara,4.0,0.5283,0,0.5,-13.3,0.1,Lafayette,-4.0,0.5192,0,0.5,32.5,5.0,Niagara,UL Lafayette,4.0,-4.0,0,0.508,-0.7,0.0,0,0.536,-4.6,0.4,233,0.502,-1.7,-0.7,94,0.441,3.5,-2.6,4.0,389,0.533,-6.3,0.8,-4.0,0,0.48,3.0,-1.9,Niagara,UL Lafayette,4.0,-4.0,0,0.508,-3.0,0.0,0,0.533,-6.6,0.3,204,0.51,-3.7,-0.4,86,0.447,0.3,-2.4,4.0,205,0.537,-6.4,0.9,-4.0,0,0.485,3.2,-1.6,211.0,141.0,141.0,211.0,,,
31,56,31.5,8:00 PM,Viking Pavilion,312,Utah Tech,256,Portland St,Utah Tech,Portland St.,6.5,0.5283,True,-6.5,0.5192,False,0,0.286,-6.4,-2.4,0,0.25,-18.5,-4.6,5,0.6,1.7,-2.4,0,0.0,47.0,--,Utah Tech,6.5,0.5283,0,0.167,-16.0,-4.8,Portland St,-6.5,0.5192,0,1.0,9.0,7.0,Utah Tech,Portland St.,6.5,-6.5,0,0.518,-3.3,-0.1,0,0.456,-11.1,-1.1,643,0.494,1.1,-0.1,256,0.49,9.1,-0.4,6.5,89,0.471,-10.2,-0.9,-6.5,0,0.473,4.9,-1.0,Utah Tech,Portland St.,6.5,-6.5,0,0.518,-2.9,-0.1,0,0.456,-10.7,-1.1,280,0.5,2.2,-0.2,110,0.439,10.2,-1.2,6.5,89,0.471,-10.2,-0.9,-6.5,0,0.443,3.4,-1.9,329.0,235.0,235.0,329.0,Utah Tech,Portland St.,False
32,58,24.8,7:00 PM,George Gervin GameAbove Center,305,Detroit,303,E Michigan,Detroit Mercy,Eastern Michigan,6.5,0.5192,True,-6.5,0.5283,False,0,0.714,-2.0,6.1,0,1.0,-7.0,12.8,6,0.5,1.3,1.8,0,0.0,25.0,--,Detroit,6.5,0.5192,0,0.667,-10.2,6.3,E Michigan,-6.5,0.5283,0,0.0,1.0,-1.5,Detroit Mercy,Eastern Michigan,6.5,-6.5,0,0.482,0.2,-0.3,0,0.492,-5.6,-0.4,724,0.474,-2.0,-0.7,316,0.497,4.9,-0.4,6.5,425,0.472,-8.5,-0.7,-6.5,0,0.536,5.8,0.1,Detroit Mercy,Eastern Michigan,6.5,-6.5,0,0.477,-4.0,-0.7,0,0.475,-9.9,-1.3,279,0.46,-0.4,-0.9,120,0.504,7.4,-0.1,6.5,212,0.474,-10.0,-1.1,-6.5,0,0.526,5.9,0.6,72.0,80.0,80.0,72.0,Detroit Mercy,Eastern Michigan,False
