,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
22,37,49.1,7:00 PM,John Paul Jones Arena,327,Manhattan,107,Virginia,Manhattan,Virginia,16.5,0.5192,True,-16.5,0.5283,False,0,0.5,-2.6,1.0,0,0.0,-16.5,-4.0,5,0.2,-2.2,-4.9,2,0.0,13.0,-7.3,Manhattan,16.5,0.5192,0,0.667,-9.0,2.7,Virginia,-16.5,0.5283,0,0.0,13.0,-7.3,Manhattan,Virginia,16.5,-16.5,0,0.513,-0.6,-0.3,0,0.505,-4.2,-0.3,787,0.504,5.2,-0.3,372,0.525,11.3,0.5,16.5,376,0.537,-6.8,0.1,-16.5,0,0.513,9.8,0.0,Manhattan,Virginia,16.5,-16.5,0,0.507,-3.6,-0.7,0,0.467,-8.2,-1.6,333,0.531,8.8,-0.2,155,0.51,13.9,-0.1,16.5,200,0.52,-7.3,-0.4,-16.5,0,0.539,11.1,0.1,158.0,338.0,338.0,158.0,Manhattan,Virginia,False
23,38,47.1,9:00 PM,Jon M. Huntsman Center,364,Miss Val St,40,Utah,Mississippi Valley State,Utah,42.5,0.5283,True,-42.5,0.5192,False,0,0.6,-33.7,-2.2,0,0.6,-43.8,-2.2,5,1.0,26.6,7.9,4,1.0,34.5,+9.3,Miss Val St,42.5,0.5283,0,0.6,-43.8,-2.2,Utah,-42.5,0.5192,0,1.0,34.5,9.3,Mississippi Valley State,Utah,42.5,-42.5,0,0.502,-9.0,-1.3,0,0.479,-15.9,-2.4,801,0.522,5.1,0.4,377,0.574,12.5,2.0,42.5,239,0.508,-20.0,-1.2,-42.5,0,0.541,10.8,0.9,Mississippi Valley State,Utah,42.5,-42.5,0,0.514,-17.1,-1.0,0,0.486,-22.9,-2.1,325,0.513,5.6,0.4,164,0.58,14.0,3.1,42.5,207,0.51,-20.2,-1.1,-42.5,0,0.569,13.1,2.3,177.0,327.0,327.0,177.0,Mississippi Valley State,Utah,True
24,39,45.2,10:00 PM,Mott Athletics Center,222,Grambling St,267,Cal Poly,Grambling State,Cal Poly SLO,5.0,0.5283,True,-5.0,0.5192,False,0,1.0,-1.8,9.0,0,1.0,-14.8,9.0,6,0.833,-0.4,7.6,1,1.0,18.5,+8.5,Grambling St,5.0,0.5283,0,1.0,-14.8,9.0,Cal Poly,-5.0,0.5192,0,0.0,0.0,0.0,Grambling State,Cal Poly SLO,5.0,-5.0,0,0.505,-6.9,0.9,0,0.517,-13.6,1.1,703,0.468,-3.4,-0.6,287,0.452,2.3,-1.2,5.0,124,0.512,-11.0,1.8,-5.0,0,0.451,3.5,-1.8,Grambling State,Cal Poly SLO,5.0,-5.0,0,0.505,-2.5,0.9,0,0.532,-9.4,1.2,282,0.442,-5.9,-1.5,109,0.393,-0.7,-2.9,5.0,112,0.514,-10.5,1.7,-5.0,0,0.32,0.1,-5.1,105.0,37.0,37.0,105.0,Grambling State,Cal Poly SLO,False
25,40,42.7,7:00 PM,Michael J. Hagan Arena,362,Coppin St,97,St Josephs,Coppin St.,Saint Joseph'S,30.0,0.5238,True,-30.0,0.5238,False,0,0.429,-25.4,-0.9,0,0.5,-27.8,-0.8,6,0.5,2.8,-0.3,3,0.333,2.7,-7.2,Coppin St,30.0,0.5238,0,0.429,-25.4,-0.9,St Josephs,-30.0,0.5238,0,0.333,6.0,-7.3,Coppin St.,Saint Joseph'S,30.0,-30.0,0,0.476,-6.2,-0.9,0,0.524,-11.5,-0.5,806,0.512,1.6,0.3,332,0.48,5.1,-0.4,30.0,210,0.488,-13.7,-0.4,-30.0,0,0.509,7.5,0.0,Coppin St.,Saint Joseph'S,30.0,-30.0,0,0.498,-10.8,-0.8,0,0.534,-15.3,-0.4,311,0.516,-1.1,0.0,136,0.508,3.1,-0.4,30.0,183,0.494,-14.0,-0.4,-30.0,0,0.504,6.0,-0.8,60.0,282.0,282.0,60.0,,,
26,42,42.4,3:00 PM,Hard Rock Hotel Riviera Maya,264,Beth-Cook,244,North Dakota,Bethune-Cookman,North Dakota,2.0,0.5238,True,-2.0,0.5238,False,0,0.4,-12.4,3.2,0,0.25,-18.8,1.8,4,0.75,-0.4,4.6,1,1.0,18.5,+11.5,Beth-Cook,2.0,0.5238,0,0.25,-18.8,1.8,North Dakota,-2.0,0.5238,0,0.0,0.0,0.0,Bethune-Cookman,North Dakota,2.0,-2.0,0,0.477,-3.6,-0.5,0,0.388,-10.0,-2.0,365,0.479,-1.7,-0.2,134,0.485,6.5,-0.6,2.0,133,0.465,-11.1,-0.7,-2.0,0,0.45,4.6,-0.2,Bethune-Cookman,North Dakota,2.0,-2.0,0,0.468,-2.3,-0.6,0,0.379,-9.9,-2.1,292,0.483,-1.3,0.0,108,0.486,6.2,-0.5,2.0,114,0.469,-11.1,-0.7,-2.0,0,0.458,5.2,0.5,23.0,215.0,215.0,23.0,Bethune-Cookman,North Dakota,False
27,44,39.6,8:00 PM,Mitchell Center,328,W Illinois,179,S Alabama,Western Illinois,South Alabama,10.5,0.5192,True,-10.5,0.5283,False,0,0.2,-3.3,-5.1,0,0.333,-11.7,-1.3,5,0.8,9.3,5.5,3,0.667,15.0,+2.8,W Illinois,10.5,0.5192,0,0.333,-11.7,-1.3,S Alabama,-10.5,0.5283,0,0.667,8.7,2.8,Western Illinois,South Alabama,10.5,-10.5,0,0.46,-3.2,-0.9,0,0.477,-10.0,-0.7,727,0.517,1.3,0.0,327,0.508,7.2,-0.1,10.5,257,0.469,-9.3,-0.6,-10.5,0,0.505,5.5,-0.6,Western Illinois,South Alabama,10.5,-10.5,0,0.455,-2.3,-1.3,0,0.478,-9.7,-1.3,298,0.558,1.0,0.6,134,0.56,7.3,1.7,10.5,185,0.467,-9.8,-1.0,-10.5,0,0.504,4.2,-1.0,341.0,250.0,250.0,341.0,Western Illinois,South Alabama,False
28,46,38.6,11:00 AM,Suncoast Credit Union Arena,312,Siena,211,Jacksonville,Siena,Jacksonville,7.5,0.5192,True,-7.5,0.5283,False,0,0.667,-6.0,2.5,0,0.667,-11.0,3.0,5,0.6,0.2,4.8,1,1.0,11.0,+2.5,Siena,7.5,0.5192,0,0.667,-6.0,2.5,Jacksonville,-7.5,0.5283,0,0.5,4.0,-1.3,Siena,Jacksonville,7.5,-7.5,0,0.501,0.5,0.2,0,0.509,-2.8,0.5,257,0.5,-1.0,0.3,96,0.484,6.0,1.0,7.5,364,0.528,-6.1,0.9,-7.5,0,0.462,6.2,-0.1,Siena,Jacksonville,7.5,-7.5,0,0.488,-1.8,-0.5,0,0.475,-4.9,-0.8,203,0.51,-0.1,0.5,79,0.507,8.3,1.3,7.5,154,0.523,-6.6,0.2,-7.5,0,0.513,7.3,1.1,275.0,130.0,130.0,275.0,Siena,Jacksonville,True
29,47,36.6,12:00 PM,Florida State College at Jacksonville South Campus,241,Tulsa,300,Detroit,Tulsa,Detroit Mercy,-9.0,0.5238,False,9.0,0.5238,True,0,0.2,-1.5,-12.2,0,0.0,-20.5,-17.5,5,0.8,1.5,7.8,2,0.5,10.0,+0.3,Detroit,9.0,0.5238,0,0.75,-9.0,8.6,Tulsa,-9.0,0.5238,0,0.25,3.3,-8.6,Tulsa,Detroit Mercy,-9.0,9.0,0,0.513,3.2,0.1,0,0.488,-3.8,-0.4,781,0.482,0.2,-0.4,330,0.488,7.0,0.1,9.0,423,0.472,-8.4,-0.7,-9.0,0,0.533,8.4,0.1,Tulsa,Detroit Mercy,-9.0,9.0,0,0.468,0.2,-0.7,0,0.398,-7.4,-2.5,302,0.477,-3.9,-0.7,128,0.5,3.4,0.4,9.0,210,0.473,-10.0,-1.1,-9.0,0,0.511,7.9,-0.4,306.0,72.0,306.0,72.0,Tulsa,Detroit Mercy,False
30,48,35.3,10:30 AM,Ocean Center,361,Chicago St,161,Drexel,Chicago St.,Drexel,15.5,0.5122,True,-15.5,0.5349,False,0,0.143,-27.1,-9.4,0,0.25,-33.8,-9.3,6,0.833,8.6,6.8,2,1.0,22.0,+11.0,Chicago St,15.5,0.5122,0,0.143,-27.1,-9.4,Drexel,-15.5,0.5349,0,0.0,0.0,0.0,Chicago St.,Drexel,15.5,-15.5,0,0.455,-11.0,-1.9,0,0.452,-18.0,-2.3,665,0.498,1.0,-0.1,279,0.504,6.2,0.1,15.5,217,0.458,-18.4,-1.7,-15.5,0,0.489,6.2,-0.4,Chicago St.,Drexel,15.5,-15.5,0,0.45,-13.1,-2.2,0,0.454,-20.2,-2.5,296,0.49,-0.6,0.2,122,0.509,4.8,0.5,15.5,197,0.456,-18.2,-1.8,-15.5,0,0.5,6.0,0.0,48.0,74.0,74.0,48.0,Chicago St.,Drexel,False
31,50,34.1,11:00 AM,John Gray Gymnasium,215,Duquesne,334,Old Dominion,Duquesne,Old Dominion,-7.5,0.5283,False,7.5,0.5192,True,0,0.0,-10.0,-10.6,0,0.0,-26.0,-20.5,6,0.167,-12.7,-10.9,2,0.0,5.7,-10.5,Old Dominion,7.5,0.5192,0,0.25,-26.5,-11.1,Duquesne,-7.5,0.5283,0,0.0,-5.3,-11.0,Duquesne,Old Dominion,-7.5,7.5,0,0.472,-1.9,-0.7,0,0.498,-7.4,-0.2,800,0.458,3.2,-0.4,360,0.476,8.4,0.1,7.5,298,0.428,-6.2,-0.3,-7.5,0,0.465,5.9,-1.3,Duquesne,Old Dominion,-7.5,7.5,0,0.476,0.1,-0.8,0,0.515,-5.5,-0.3,314,0.442,2.7,-0.5,138,0.496,9.0,1.0,7.5,115,0.416,-6.4,-0.6,-7.5,0,0.45,5.4,-1.9,76.0,226.0,76.0,226.0,Duquesne,Old Dominion,False
32,51,33.3,9:00 PM,Sharp Gymnasium,254,N Arizona,307,E Michigan,Northern Arizona,Eastern Michigan,-2.0,0.5283,False,2.0,0.5192,True,0,0.333,18.7,-1.0,0,0.5,-11.5,0.3,5,0.4,0.8,0.7,0,0.0,25.0,--,E Michigan,2.0,0.5192,0,0.5,-5.3,1.3,N Arizona,-2.0,0.5283,0,0.0,1.0,-3.5,Northern Arizona,Eastern Michigan,-2.0,2.0,0,0.494,-1.0,-0.5,0,0.512,-7.8,-0.1,723,0.473,-2.0,-0.7,316,0.497,4.9,-0.4,2.0,484,0.445,-9.4,-1.1,-2.0,0,0.496,5.6,-0.3,Northern Arizona,Eastern Michigan,-2.0,2.0,0,0.5,-5.2,-0.8,0,0.547,-10.7,-0.4,278,0.459,-0.4,-0.9,120,0.504,7.4,-0.1,2.0,176,0.432,-9.2,-1.5,-2.0,0,0.382,1.7,-2.3,189.0,80.0,189.0,80.0,Northern Arizona,Eastern Michigan,True
33,54,17.4,4:00 PM,Dahlberg Arena/Robin Selvig Court,322,Utah Tech,326,Denver,Utah Tech,Denver,1.0,0.5238,True,-1.0,0.5238,False,0,0.167,-9.3,-4.8,0,0.25,-18.5,-4.6,6,0.667,-4.3,-0.3,2,1.0,13.7,+6.0,Utah Tech,1.0,0.5238,0,0.167,-16.0,-4.8,Denver,-1.0,0.5238,0,1.0,17.0,6.5,Utah Tech,Denver,1.0,-1.0,0,0.514,-3.4,-0.2,0,0.456,-11.1,-1.1,688,0.493,-1.5,-0.4,303,0.539,5.2,0.9,1.0,89,0.471,-10.2,-0.9,-1.0,0,0.528,6.5,0.0,Utah Tech,Denver,1.0,-1.0,0,0.514,-3.0,-0.2,0,0.456,-10.7,-1.1,287,0.472,-2.8,-0.9,121,0.483,3.4,-0.4,1.0,89,0.471,-10.2,-0.9,-1.0,0,0.452,3.5,-1.7,329.0,70.0,70.0,329.0,,,
