Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
54,17.4,4:00 PM,Dahlberg Arena/Robin Selvig Court,322,Utah Tech,326,Denver,Utah Tech,Utah Tech,Denver,Denver,+1,−110,True,-1,−110,False,Utah Tech,56-53-3,51.4%,-3.4,-0.2,26-31-3,45.6%,-11.1,-1.1,Denver,331-341-16,49.3%,-1.5,-0.4,160-137-6,53.9%,5.2,0.9,Utah Tech,+1,−110,41-46-2,47.1%,-10.2,-0.9,Denver,-1,−110,141-126-5,52.8%,6.5,0.0
55,15.9,7:00 PM,Reitz Arena,342,Vmi,314,Loyola-Md,,VMI,,Loyola MD,N/A,N/A,False,N/A,N/A,False,Vmi,175-198-7,46.9%,-2.5,-1.0,88-100-6,46.8%,-11.2,-1.2,Loyola-Md,254-274-7,48.1%,-3.9,-0.4,87-127-2,40.7%,0.3,-1.7,Loyola-Md,N/A,N/A,177-172-5,50.7%,-8.9,0.1,Vmi,N/A,N/A,34-45-0,43.0%,2.9,-2.1
56,--,7:00 PM,McAlister Field House,0,St. Andrews Presbyterian,320,Citadel,0,0,,The Citadel,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Citadel,272-301-15,47.5%,-3.9,-0.7,106-135-7,44.0%,3.1,-1.4,Citadel,N/A,N/A,230-245-11,48.4%,-11.3,-0.4,St. Andrews Presbyterian,N/A,N/A,0,0,0.0,0.0
56,--,8:00 PM,Bank of Colorado Arena,0,Northern New Mexico,136,N Colorado,0,0,Northern Colorado,Northern Colorado,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Colorado,240-238-11,50.2%,0.3,0.2,85-108-4,44.0%,7.4,-1.5,N Colorado,N/A,N/A,116-104-6,52.7%,-6.9,1.1,Northern New Mexico,N/A,N/A,0,0,0.0,0.0
56,--,8:00 PM,American Bank Center,0,Texas Lutheran,187,Tx A&M-Cc,0,0,A&M-Corpus Christi,Texas A&M CC,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tx A&M-Cc,126-108-5,53.9%,1.4,0.6,43-39-2,52.4%,8.7,0.2,Tx A&M-Cc,N/A,N/A,72-59-2,55.0%,-7.6,1.6,Texas Lutheran,N/A,N/A,0,0,0.0,0.0
56,--,7:00 PM,Christl Arena,0,Suny-Maritime,258,Army,0,0,Army West Point,Army,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Army,118-119-5,49.8%,-3.5,-0.9,46-52-3,46.9%,1.2,-1.9,Army,N/A,N/A,68-58-3,54.0%,-6.5,0.7,Suny-Maritime,N/A,N/A,0,0,0.0,0.0
56,--,7:00 PM,Memorial Hall/Bayhealth Court,0,Penn St. Wilkes Barre,351,Delaware St,0,0,Delaware State,Delaware State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Delaware St,101-123-1,45.1%,-5.0,-1.4,32-30-1,51.6%,3.9,-0.5,Delaware St,N/A,N/A,91-100-1,47.6%,-14.2,-0.9,Penn St. Wilkes Barre,N/A,N/A,0,0,0.0,0.0
56,--,6:30 PM,Knights Hall,0,Midway,321,Bellarmine,0,0,,Bellarmine,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Bellarmine,53-57-3,48.2%,-0.5,-0.6,16-26-1,38.1%,8.5,-3.0,Bellarmine,N/A,N/A,35-34-1,50.7%,-8.5,0.8,Midway,N/A,N/A,0,0,0.0,0.0
56,--,6:00 PM,Germain Arena,0,Florida Tech,265,Ball St,0,0,Ball State,Ball St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Ball St,348-392-13,47.0%,1.0,-0.5,148-186-6,44.3%,6.4,-1.1,Ball St,N/A,N/A,188-196-3,49.0%,-6.4,0.5,Florida Tech,N/A,N/A,0,0,0.0,0.0
56,--,11:59 PM,SimpliFi Arena at Stan Sheriff Center,0,Hawaii Pacific,180,Hawaii,0,0,Hawaii,Hawaii,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Hawaii,357-373-9,48.9%,2.6,0.0,200-208-4,49.0%,6.6,-0.1,Hawaii,N/A,N/A,162-158-3,50.6%,-5.8,0.9,Hawaii Pacific,N/A,N/A,0,0,0.0,0.0
