,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
22,50,54.5,6:00 PM,James A. Rhodes Arena,267,Lamar,153,Akron,Lamar,Akron,11.0,0.5283,True,-11.0,0.5192,False,0,0.0,10.7,-3.8,0,0.0,-26.0,-1.0,2,0.5,2.3,-2.0,0,0.0,31.0,--,Lamar,11.0,0.5283,0,0.0,-19.5,-3.8,Akron,-11.0,0.5192,0,0.0,0.0,0.0,Lamar,Akron,11.0,-11.0,0,0.474,0.1,0.0,0,0.426,-8.2,-0.7,779,0.518,5.1,0.3,333,0.534,11.8,0.7,11.0,165,0.475,-9.9,0.1,-11.0,0,0.524,8.2,0.6,Lamar,Akron,11.0,-11.0,0,0.47,0.6,0.0,0,0.396,-8.1,-0.9,303,0.51,6.0,0.7,127,0.548,13.3,1.4,11.0,126,0.434,-9.9,-0.5,-11.0,0,0.503,8.2,0.7,142.0,2.0,2.0,142.0,Lamar,Akron,False
23,51,53.7,5:30 PM,Jon M. Huntsman Center,329,Utah Tech,44,Utah,Utah Tech,Utah,24.5,0.5283,True,-24.5,0.5192,False,0,0.0,-5.3,-9.5,0,0.0,-20.0,-10.0,4,1.0,25.5,8.3,0,1.0,35.7,+10.2,Utah Tech,24.5,0.5283,0,0.0,-17.3,-9.5,Utah,-24.5,0.5192,0,1.0,35.7,10.2,Utah Tech,Utah,24.5,-24.5,0,0.519,-3.1,-0.2,0,0.455,-11.0,-1.1,800,0.521,5.1,0.4,376,0.573,12.4,2.0,24.5,86,0.476,-10.0,-0.9,-24.5,0,0.54,10.8,0.9,Utah Tech,Utah,24.5,-24.5,0,0.519,-2.8,-0.2,0,0.455,-10.5,-1.1,324,0.511,5.5,0.4,163,0.577,13.9,3.1,24.5,86,0.476,-10.0,-0.9,-24.5,0,0.567,13.0,2.2,329.0,327.0,327.0,329.0,Utah Tech,Utah,True
24,58,43.4,7:00 PM,Lavietes Pavilion,212,Colgate,289,Harvard,Colgate,Harvard,-1.5,0.5349,False,1.5,0.5122,True,0,0.5,-2.3,-4.1,0,0.333,-14.0,-7.0,5,0.2,-9.6,-6.8,0,1.0,13.0,+10.0,Harvard,1.5,0.5122,0,0.0,-16.3,-10.2,Colgate,-1.5,0.5349,0,0.5,8.0,-8.0,Colgate,Harvard,-1.5,1.5,0,0.554,0.2,1.3,0,0.558,-4.9,1.2,571,0.473,1.6,-0.3,239,0.456,6.1,-1.0,1.5,252,0.522,-7.1,0.8,-1.5,0,0.539,9.9,1.0,Colgate,Harvard,-1.5,1.5,0,0.552,4.7,1.3,0,0.543,-0.6,0.9,240,0.475,2.6,-0.5,100,0.46,7.7,-0.7,1.5,93,0.565,-4.9,1.3,-1.5,0,0.544,10.0,1.0,55.0,108.0,55.0,108.0,Colgate,Harvard,True
25,60,43.0,10:00 PM,Alaska Airlines Arena at Hec Edmundson Pavilion,361,Alcorn St,95,Washington,Alcorn St.,Washington,27.0,0.5283,True,-27.0,0.5192,False,0,0.25,-31.6,-11.8,0,0.25,-31.6,-11.8,3,0.0,4.0,-6.5,0,0.0,8.7,-8.0,Alcorn St,27.0,0.5283,0,0.25,-38.0,-11.8,Washington,-27.0,0.5192,0,0.0,5.5,-8.0,Alcorn St.,Washington,27.0,-27.0,0,0.474,-5.6,-1.1,0,0.476,-12.9,-1.7,842,0.495,2.3,-0.1,425,0.476,7.6,-0.1,27.0,159,0.459,-17.2,-1.9,-27.0,0,0.494,9.4,0.3,Alcorn St.,Washington,27.0,-27.0,0,0.497,-4.8,-0.6,0,0.508,-12.8,-0.8,320,0.481,0.4,-0.2,164,0.451,5.1,-0.7,27.0,124,0.488,-16.1,-1.3,-27.0,0,0.483,9.2,0.2,7.0,348.0,348.0,7.0,Alcorn St.,Washington,False
26,62,40.5,10:00 PM,Jenny Craig Pavilion,208,S Utah,307,San Diego,Southern Utah,UC San Diego,-1.5,0.5238,False,2.5,0.5283,True,0,0.333,17.6,2.3,0,1.0,-4.0,11.0,4,0.25,-2.0,-3.8,0,0.25,-2.0,-3.8,San Diego,2.5,0.5283,0,0.0,-9.0,-7.0,S Utah,-1.5,0.5238,0,0.0,5.5,-2.0,Southern Utah,UC San Diego,-1.5,2.5,0,0.484,-1.9,-0.4,0,0.522,-8.9,0.3,739,0.489,-0.7,0.2,334,0.445,3.6,-0.9,2.5,430,0.514,-7.9,0.9,-1.5,0,0.475,5.4,-0.3,Southern Utah,UC San Diego,-1.5,2.5,0,0.502,0.5,-0.1,0,0.537,-6.9,0.4,289,0.46,-2.6,-0.7,135,0.409,0.8,-1.9,2.5,177,0.477,-9.5,-0.2,-1.5,0,0.461,5.3,-0.4,259.0,265.0,259.0,265.0,,,
27,63,39.2,8:30 PM,James A. Rhodes Arena,276,Neb Omaha,252,Alabama St,Nebraska Omaha,Alabama St.,1.0,0.5349,True,-1.0,0.5122,False,0,1.0,-0.4,7.9,0,1.0,-4.5,7.9,2,1.0,8.0,3.0,0,0.0,51.0,--,Neb Omaha,1.0,0.5349,0,1.0,-4.5,7.9,Alabama St,-1.0,0.5122,0,0.0,0.0,0.0,Nebraska Omaha,Alabama St.,1.0,-1.0,0,0.51,-3.4,-0.4,0,0.516,-10.2,-0.7,226,0.496,-2.8,-0.7,64,0.422,5.0,-0.7,1.0,228,0.527,-10.3,-0.4,-1.0,0,0.475,4.5,-1.0,Nebraska Omaha,Alabama St.,1.0,-1.0,0,0.509,-3.4,-0.6,0,0.503,-10.1,-1.2,193,0.497,-5.3,-1.0,59,0.407,3.3,-1.3,1.0,191,0.524,-10.1,-0.6,-1.0,0,0.434,3.7,-1.9,206.0,5.0,5.0,206.0,,,
28,64,38.0,8:00 PM,Sharp Gymnasium,164,Rice,348,Hsn Christian,Rice,Houston Christian,-12.0,0.5122,False,12.0,0.5349,True,0,0.8,7.8,5.3,0,1.0,22.0,25.0,2,1.0,-4.8,1.5,0,0.0,23.5,--,Hsn Christian,12.0,0.5349,0,1.0,-33.0,1.5,Rice,-12.0,0.5122,0,0.667,8.3,-0.2,Rice,Houston Christian,-12.0,12.0,0,0.473,-2.1,-0.3,0,0.462,-8.9,-0.6,205,0.485,-6.4,-1.2,73,0.437,4.7,-1.4,12.0,169,0.482,-14.0,-1.1,-12.0,0,0.49,6.0,-0.1,Rice,Houston Christian,-12.0,12.0,0,0.484,-1.2,0.0,0,0.488,-6.7,0.3,188,0.487,-4.7,-1.1,70,0.441,6.5,-1.2,12.0,155,0.48,-14.0,-1.2,-12.0,0,0.5,6.5,-0.1,245.0,115.0,245.0,115.0,Rice,Houston Christian,True
29,65,37.9,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,358,New Orleans,145,Tulane,New Orleans,Tulane,18.0,0.5192,True,-18.0,0.5283,False,0,0.4,-14.0,-4.7,0,0.5,-17.5,2.5,4,0.75,18.0,3.8,0,1.0,24.5,+6.0,New Orleans,18.0,0.5192,0,0.333,-17.3,0.2,Tulane,-18.0,0.5283,0,1.0,21.3,6.0,New Orleans,Tulane,18.0,-18.0,0,0.484,-1.5,-0.8,0,0.51,-9.1,-0.9,691,0.468,-1.7,-0.8,312,0.45,4.0,-1.1,18.0,307,0.49,-10.3,-0.8,-18.0,0,0.5,6.1,-0.6,New Orleans,Tulane,18.0,-18.0,0,0.492,-1.4,-1.3,0,0.463,-10.3,-2.8,285,0.466,-2.1,-0.5,135,0.436,2.4,-1.1,18.0,115,0.443,-13.5,-3.0,-18.0,0,0.462,6.0,-1.5,210.0,305.0,305.0,210.0,New Orleans,Tulane,False
30,66,37.6,1:00 PM,Ocean Center,177,E Carolina,344,Stetson,East Carolina,Stetson,-13.0,0.5122,False,13.0,0.5349,True,0,0.333,12.2,-5.3,0,0.0,0.0,0.0,4,0.25,-10.4,-8.1,0,0.0,8.0,-7.5,Stetson,13.0,0.5349,0,0.333,-22.7,-8.3,E Carolina,-13.0,0.5122,0,0.0,-2.0,-10.3,East Carolina,Stetson,-13.0,13.0,0,0.46,-1.9,-0.8,0,0.438,-9.6,-1.4,234,0.524,-3.7,0.1,85,0.482,3.5,0.3,13.0,171,0.546,-9.2,0.7,-13.0,0,0.446,3.7,-1.8,East Carolina,Stetson,-13.0,13.0,0,0.491,-3.0,-0.7,0,0.427,-11.8,-2.1,207,0.53,-2.4,0.6,81,0.481,5.5,0.4,13.0,151,0.552,-8.4,1.1,-13.0,0,0.5,5.7,-0.7,77.0,288.0,77.0,288.0,East Carolina,Stetson,True
31,72,27.2,7:00 PM,Hulman Center,360,Chicago St,221,Indiana St,Chicago St.,Indiana St.,17.0,0.5283,True,-17.0,0.5192,False,0,0.2,-27.8,-9.2,0,0.333,-33.0,-6.2,3,0.333,4.3,-7.2,0,0.0,20.0,-11.5,Chicago St,17.0,0.5283,0,0.2,-27.8,-9.2,Indiana St,-17.0,0.5192,0,0.0,-5.0,-11.5,Chicago St.,Indiana St.,17.0,-17.0,0,0.459,-10.9,-1.9,0,0.455,-17.9,-2.2,790,0.507,0.0,0.2,341,0.524,5.4,0.9,17.0,215,0.462,-18.3,-1.6,-17.0,0,0.51,6.5,0.0,Chicago St.,Indiana St.,17.0,-17.0,0,0.454,-13.0,-2.1,0,0.458,-20.1,-2.3,306,0.519,1.8,0.3,131,0.579,7.7,1.6,17.0,195,0.461,-18.2,-1.7,-17.0,0,0.545,7.7,0.6,48.0,123.0,123.0,48.0,Chicago St.,Indiana St.,True
32,74,21.1,8:00 PM,Alabama A&M Events Center,293,S Car State,336,Alab A&M,South Carolina State,Alabama A&M,1.0,0.5238,True,-1.0,0.5238,False,0,0.4,16.8,17.6,0,0.0,-14.7,-4.7,2,0.0,13.0,-11.5,0,0.0,41.0,--,S Car State,1.0,0.5238,0,0.0,-14.7,-4.7,Alab A&M,-1.0,0.5238,0,0.0,0.0,0.0,South Carolina State,Alabama A&M,1.0,-1.0,0,0.526,-3.7,0.4,0,0.493,-10.2,-0.7,219,0.477,-4.6,-0.7,74,0.595,4.2,2.4,1.0,183,0.556,-12.6,0.9,-1.0,0,0.525,7.1,0.3,South Carolina State,Alabama A&M,1.0,-1.0,0,0.539,-6.2,0.8,0,0.521,-13.7,0.3,196,0.505,-7.7,-0.4,70,0.614,1.7,2.6,1.0,151,0.578,-12.2,1.6,-1.0,0,0.546,6.4,-0.1,251.0,3.0,3.0,251.0,South Carolina State,Alabama A&M,False
33,76,12.0,7:00 PM,Alumni Arena,337,Morgan St,340,Buffalo,Morgan St.,Buffalo,3.5,0.5349,True,-3.5,0.5122,False,0,0.5,4.2,-3.0,0,0.5,-10.5,-2.5,4,0.75,-6.6,3.9,0,0.0,-7.0,-16.5,Morgan St,3.5,0.5349,0,0.5,-10.5,-2.5,Buffalo,-3.5,0.5122,0,0.0,0.0,0.0,Morgan St.,Buffalo,3.5,-3.5,0,0.458,-2.8,-1.4,0,0.466,-8.9,-1.6,747,0.51,0.8,0.4,319,0.502,6.3,0.5,3.5,147,0.466,-11.2,-1.7,-3.5,0,0.517,7.3,0.2,Morgan St.,Buffalo,3.5,-3.5,0,0.442,-1.9,-1.4,0,0.46,-9.6,-1.6,306,0.528,4.0,0.7,124,0.451,8.9,-0.8,3.5,118,0.487,-10.2,-0.9,-3.5,0,0.514,8.4,0.5,185.0,33.0,33.0,185.0,Morgan St.,Buffalo,True
