Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
26,35.5,1:00 PM,Alumni Hall,277,Campbell,272,Navy,,Campbell,Navy,Navy,N/A,N/A,False,+1.5,−125,True,Campbell,1-1-0,50.0%,20.0,-1.0,1-0-0,100.0%,-9.0,7.0,Navy,2-1-0,66.7%,-4.3,-1.5,1-1-0,50.0%,-3.0,-6.8,Navy,+1.5,−125,1-0-0,100.0%,-7.0,9.0,Campbell,N/A,N/A,0-1-0,0.0%,-1.0,-9.0,26,35.5,1:00 PM,Alumni Hall,277,Campbell,272,Navy,,Campbell,Navy,Navy,N/A,N/A,False,+1.5,−125,True,Campbell,114-111-3,50.7%,-2.4,0.1,58-44-3,56.9%,-8.7,1.0,Navy,124-119-3,51.0%,-0.5,0.3,52-52-1,50.0%,4.0,-0.8,Navy,+1.5,−125,61-72-1,45.9%,-7.9,0.6,Campbell,N/A,N/A,45-54-1,45.5%,4.1,-1.3,26,35.5,1:00 PM,Alumni Hall,277,Campbell,272,Navy,,Campbell,Navy,Navy,N/A,N/A,False,+1.5,−125,True,Campbell,106-100-3,51.5%,2.0,0.4,54-41-3,56.8%,-4.2,1.0,Navy,109-103-3,51.4%,0.8,0.2,48-50-1,49.0%,3.5,-1.0,Navy,+1.5,−125,48-56-1,46.2%,-7.0,0.5,Campbell,N/A,N/A,43-50-1,46.2%,4.5,-0.9
27,35.0,7:00 PM,Reese Court,315,Cal Poly,231,E Washingtn,Cal Poly,Cal Poly SLO,Eastern Washington,Eastern Washington,+4.5,−108,True,-4.5,−112,False,Cal Poly,2-1-0,66.7%,2.8,5.8,1-1-0,50.0%,-13.0,4.5,E Washingtn,2-1-0,66.7%,-6.7,7.8,1-0-0,100.0%,7.0,+15.0,Cal Poly,+4.5,−108,2-1-0,66.7%,-7.3,5.8,E Washingtn,-4.5,−112,0,0,0.0,0.0,27,35.0,7:00 PM,Reese Court,315,Cal Poly,231,E Washingtn,Cal Poly,Cal Poly SLO,Eastern Washington,Eastern Washington,+4.5,−108,True,-4.5,−112,False,Cal Poly,316-363-21,46.5%,-3.4,-0.7,164-180-13,47.7%,-9.0,-0.6,E Washingtn,354-318-12,52.7%,1.2,0.7,132-121-4,52.2%,9.6,0.9,Cal Poly,+4.5,−108,227-248-16,47.8%,-8.7,-0.1,E Washingtn,-4.5,−112,167-145-5,53.5%,7.2,0.7,27,35.0,7:00 PM,Reese Court,315,Cal Poly,231,E Washingtn,Cal Poly,Cal Poly SLO,Eastern Washington,Eastern Washington,+4.5,−108,True,-4.5,−112,False,Cal Poly,118-153-8,43.5%,-5.9,-1.6,66-73-5,47.5%,-10.7,-0.9,E Washingtn,171-131-3,56.6%,4.5,1.6,58-48-1,54.7%,13.8,2.0,Cal Poly,+4.5,−108,102-117-7,46.6%,-9.8,-0.7,E Washingtn,-4.5,−112,93-75-2,55.4%,8.3,1.4
28,31.1,6:00 PM,Pizzitola Sports Center,319,Sacred Hrt,251,Brown,Sacred Heart,Sacred Heart,Brown,Brown,+8.5,−108,True,-8.5,−112,False,Sacred Hrt,2-3-0,40.0%,-8.4,1.5,1-2-0,33.3%,-17.3,0.0,Brown,1-3-0,25.0%,1.8,-3.8,1-2-0,33.3%,2.7,-3.8,Sacred Hrt,+8.5,−108,1-2-0,33.3%,-17.3,0.0,Brown,-8.5,−112,1-3-0,25.0%,1.8,-3.8,28,31.1,6:00 PM,Pizzitola Sports Center,319,Sacred Hrt,251,Brown,Sacred Heart,Sacred Heart,Brown,Brown,+8.5,−108,True,-8.5,−112,False,Sacred Hrt,105-115-2,47.7%,-3.3,-0.5,62-64-1,49.2%,-7.1,-0.6,Brown,273-273-12,50.0%,-2.2,0.1,107-126-8,45.9%,2.3,-1.1,Sacred Hrt,+8.5,−108,57-65-1,46.7%,-8.6,-0.6,Brown,-8.5,−112,81-94-7,46.3%,4.1,-1.2,28,31.1,6:00 PM,Pizzitola Sports Center,319,Sacred Hrt,251,Brown,Sacred Heart,Sacred Heart,Brown,Brown,+8.5,−108,True,-8.5,−112,False,Sacred Hrt,98-108-2,47.6%,-1.1,-0.3,58-62-1,48.3%,-5.5,-0.4,Brown,111-115-6,49.1%,-0.7,0.0,41-57-3,41.8%,3.6,-1.6,Sacred Hrt,+8.5,−108,50-61-1,45.1%,-8.3,-0.5,Brown,-8.5,−112,35-46-4,43.2%,3.1,-2.2
29,30.2,2:00 PM,McAlister Field House,275,Nc A&T,300,Citadel,,North Carolina A&T,,The Citadel,N/A,N/A,False,N/A,N/A,False,Nc A&T,2-0-0,100.0%,10.3,10.5,2-0-0,100.0%,-10.5,10.5,Citadel,2-0-0,100.0%,17.0,13.3,1-0-0,100.0%,25.7,+19.0,Citadel,N/A,N/A,1-0-0,100.0%,-9.0,7.5,Nc A&T,N/A,N/A,0,0,0.0,0.0,29,30.2,2:00 PM,McAlister Field House,275,Nc A&T,300,Citadel,,North Carolina A&T,,The Citadel,N/A,N/A,False,N/A,N/A,False,Nc A&T,112-114-2,49.6%,-4.8,-0.3,54-57-1,48.7%,-11.9,-0.9,Citadel,272-299-15,47.6%,-3.9,-0.7,106-133-7,44.4%,3.2,-1.3,Citadel,N/A,N/A,230-244-11,48.5%,-11.3,-0.4,Nc A&T,N/A,N/A,30-42-0,41.7%,4.1,-2.0,29,30.2,2:00 PM,McAlister Field House,275,Nc A&T,300,Citadel,,North Carolina A&T,,The Citadel,N/A,N/A,False,N/A,N/A,False,Nc A&T,96-100-2,49.0%,-4.3,-0.4,49-53-1,48.0%,-11.6,-1.0,Citadel,126-131-9,49.0%,-3.3,-0.8,46-62-3,42.6%,4.4,-1.7,Citadel,N/A,N/A,108-108-8,50.0%,-10.5,-0.4,Nc A&T,N/A,N/A,24-37-0,39.3%,4.4,-2.0
30,14.5,4:00 PM,UPMC Events Center,357,New Orleans,298,Rob Morris,New Orleans,New Orleans,Robert Morris,Robert Morris,+9.5,−108,True,-9.5,−112,False,New Orleans,2-2-0,50.0%,-14.8,-5.5,1-0-0,100.0%,-24.0,6.5,Rob Morris,3-1-0,75.0%,4.4,1.0,2-0-0,100.0%,18.0,+5.3,New Orleans,+9.5,−108,1-1-0,50.0%,-20.5,1.0,Rob Morris,-9.5,−112,2-0-0,100.0%,13.0,5.3,30,14.5,4:00 PM,UPMC Events Center,357,New Orleans,298,Rob Morris,New Orleans,New Orleans,Robert Morris,Robert Morris,+9.5,−108,True,-9.5,−112,False,New Orleans,244-259-8,48.5%,-1.5,-0.8,126-120-7,51.2%,-9.1,-0.9,Rob Morris,141-126-2,52.8%,0.1,-0.2,49-54-1,47.6%,5.3,-0.8,New Orleans,+9.5,−108,147-152-7,49.2%,-10.3,-0.8,Rob Morris,-9.5,−112,54-50-0,51.9%,5.4,-0.5,30,14.5,4:00 PM,UPMC Events Center,357,New Orleans,298,Rob Morris,New Orleans,New Orleans,Robert Morris,Robert Morris,+9.5,−108,True,-9.5,−112,False,New Orleans,93-95-3,49.5%,-1.4,-1.3,44-50-2,46.8%,-10.3,-2.8,Rob Morris,115-103-2,52.8%,-1.5,-0.3,42-44-1,48.8%,3.9,-0.7,New Orleans,+9.5,−108,50-62-2,44.6%,-13.5,-3.1,Rob Morris,-9.5,−112,41-38-0,51.9%,4.5,-0.8
31,13.5,2:30 PM,Pizzitola Sports Center,355,N Hampshire,305,Holy Cross,New Hampshire,New Hampshire,Holy Cross,Holy Cross,+5.5,−112,True,-5.5,−108,False,N Hampshire,0-5-0,0.0%,-13.2,-9.2,0-3-0,0.0%,-28.7,-8.2,Holy Cross,3-1-0,75.0%,-5.8,7.8,0,0,0.0,0,N Hampshire,+5.5,−112,0-4-0,0.0%,-23.0,-7.3,Holy Cross,-5.5,−108,0,0,0.0,0.0,31,13.5,2:30 PM,Pizzitola Sports Center,355,N Hampshire,305,Holy Cross,New Hampshire,New Hampshire,Holy Cross,Holy Cross,+5.5,−112,True,-5.5,−108,False,N Hampshire,108-111-4,49.3%,-3.4,-0.6,60-57-1,51.3%,-8.5,-0.4,Holy Cross,121-145-1,45.5%,-1.1,-0.6,40-66-0,37.7%,3.4,-2.4,N Hampshire,+5.5,−112,65-64-1,50.4%,-8.6,0.5,Holy Cross,-5.5,−108,22-38-0,36.7%,2.5,-2.5,31,13.5,2:30 PM,Pizzitola Sports Center,355,N Hampshire,305,Holy Cross,New Hampshire,New Hampshire,Holy Cross,Holy Cross,+5.5,−112,True,-5.5,−108,False,N Hampshire,98-102-4,49.0%,0.8,-0.5,55-51-1,51.9%,-5.6,-0.1,Holy Cross,99-125-0,44.2%,-5.3,-0.8,37-60-0,38.1%,-1.9,-2.4,N Hampshire,+5.5,−112,57-56-1,50.4%,-8.3,0.8,Holy Cross,-5.5,−108,16-29-0,35.6%,1.8,-3.2
32,13.4,12:00 PM,University Arena in Read Fieldhouse,333,Canisius,335,W Michigan,Canisius,Canisius,Western Michigan,Western Michigan,N/A,N/A,False,N/A,N/A,False,Canisius,1-3-0,25.0%,-16.5,-5.1,1-1-0,50.0%,-19.5,-3.3,W Michigan,0-2-1,0.0%,-0.8,-8.0,0-1-0,0.0%,10.5,-21.5,W Michigan,N/A,N/A,0-1-1,0.0%,-12.0,-1.3,Canisius,N/A,N/A,0-1-0,0.0%,-10.0,-12.0,32,13.4,12:00 PM,University Arena in Read Fieldhouse,333,Canisius,335,W Michigan,Canisius,Canisius,Western Michigan,Western Michigan,N/A,N/A,False,N/A,N/A,False,Canisius,328-322-21,50.5%,-2.0,-0.5,172-143-15,54.6%,-5.4,0.2,W Michigan,366-390-19,48.4%,0.0,-0.2,162-158-8,50.6%,6.3,0.2,W Michigan,N/A,N/A,200-211-7,48.7%,-7.4,0.2,Canisius,N/A,N/A,112-141-3,44.3%,2.8,-2.5,32,13.4,12:00 PM,University Arena in Read Fieldhouse,333,Canisius,335,W Michigan,Canisius,Canisius,Western Michigan,Western Michigan,N/A,N/A,False,N/A,N/A,False,Canisius,142-143-8,49.8%,-0.8,-0.2,76-64-6,54.3%,-3.8,0.6,W Michigan,132-149-7,47.0%,-2.9,-1.0,57-63-3,47.5%,3.5,-1.1,W Michigan,N/A,N/A,96-101-5,48.7%,-8.4,-0.2,Canisius,N/A,N/A,50-64-2,43.9%,2.9,-2.2
33,9.3,2:00 PM,Bogota Savings Bank Center,337,Manhattan,352,F Dickinson,Manhattan,Manhattan,Fairleigh Dickinson,Fairleigh Dickinson,-1.5,−115,False,+1.5,−115,True,Manhattan,1-1-0,50.0%,-3.7,3.0,0-1-0,0.0%,-30.0,-4.0,F Dickinson,2-1-0,66.7%,-13.3,-0.5,0-0-0,0.0%,40.0,--,F Dickinson,+1.5,−115,2-1-0,66.7%,-31.0,-0.5,Manhattan,-1.5,−115,0,0,0.0,0.0,33,9.3,2:00 PM,Bogota Savings Bank Center,337,Manhattan,352,F Dickinson,Manhattan,Manhattan,Fairleigh Dickinson,Fairleigh Dickinson,-1.5,−115,False,+1.5,−115,True,Manhattan,344-326-15,51.3%,-0.6,-0.3,160-156-7,50.6%,-4.2,-0.3,F Dickinson,114-122-1,48.3%,-3.3,0.1,33-49-1,40.2%,2.0,-0.8,F Dickinson,+1.5,−115,76-76-0,50.0%,-9.1,0.7,Manhattan,-1.5,−115,142-151-8,48.5%,5.9,-0.8,33,9.3,2:00 PM,Bogota Savings Bank Center,337,Manhattan,352,F Dickinson,Manhattan,Manhattan,Fairleigh Dickinson,Fairleigh Dickinson,-1.5,−115,False,+1.5,−115,True,Manhattan,147-143-6,50.7%,-3.6,-0.7,64-72-2,47.1%,-8.3,-1.6,F Dickinson,101-112-1,47.4%,-2.1,-0.1,33-49-1,40.2%,4.6,-0.8,F Dickinson,+1.5,−115,63-67-0,48.5%,-9.0,0.3,Manhattan,-1.5,−115,42-45-2,48.3%,3.2,-1.5
34,5.5,1:00 PM,UPMC Events Center,350,Stonehill,354,Lindenwood,,Stonehill,,Lindenwood,N/A,N/A,False,N/A,N/A,False,Stonehill,1-3-0,25.0%,-4.6,5.4,0-3-0,0.0%,-22.7,-2.8,Lindenwood,0-3-0,0.0%,3.3,-6.3,0-0-0,0.0%,68.0,--,Lindenwood,N/A,N/A,0-3-0,0.0%,-18.3,-6.3,Stonehill,N/A,N/A,0,0,0.0,0.0,34,5.5,1:00 PM,UPMC Events Center,350,Stonehill,354,Lindenwood,,Stonehill,,Lindenwood,N/A,N/A,False,N/A,N/A,False,Stonehill,27-37-0,42.2%,-7.7,-1.3,15-25-0,37.5%,-13.8,-1.8,Lindenwood,26-33-1,44.1%,-6.4,-1.3,11-10-0,52.4%,5.4,-1.6,Lindenwood,N/A,N/A,23-30-1,43.4%,-11.4,-1.1,Stonehill,N/A,N/A,7-5-0,58.3%,2.8,-1.4,34,5.5,1:00 PM,UPMC Events Center,350,Stonehill,354,Lindenwood,,Stonehill,,Lindenwood,N/A,N/A,False,N/A,N/A,False,Stonehill,27-37-0,42.2%,-7.4,-1.3,15-25-0,37.5%,-13.6,-1.8,Lindenwood,26-33-1,44.1%,-6.4,-1.3,11-10-0,52.4%,5.4,-1.6,Lindenwood,N/A,N/A,23-30-1,43.4%,-11.4,-1.1,Stonehill,N/A,N/A,7-5-0,58.3%,2.8,-1.4
35,--,4:00 PM,F. G. Clark Activity Center,0,Ecclesia College,276,Southern,0,0,Southern University,Southern,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Southern,1-2-0,33.3%,-10.3,-1.7,0,0,0.0,0,Southern,N/A,N/A,1-1-0,50.0%,-14.5,0.0,Ecclesia College,N/A,N/A,0,0,0.0,0.0,35,--,4:00 PM,F. G. Clark Activity Center,0,Ecclesia College,276,Southern,0,0,Southern University,Southern,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Southern,114-106-4,51.8%,-1.0,0.3,42-22-0,65.6%,8.6,3.4,Southern,N/A,N/A,59-54-4,52.2%,-12.8,0.4,Ecclesia College,N/A,N/A,0,0,0.0,0.0,35,--,4:00 PM,F. G. Clark Activity Center,0,Ecclesia College,276,Southern,0,0,Southern University,Southern,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Southern,101-96-3,51.3%,0.1,0.5,42-20-0,67.7%,12.4,3.8,Southern,N/A,N/A,49-47-3,51.0%,-12.1,0.4,Ecclesia College,N/A,N/A,0,0,0.0,0.0
35,--,5:30 PM,CEFCU Arena - Home of the Redbirds,0,Trinity Christian,171,Illinois St,0,0,Illinois State,Illinois St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Illinois St,2-1-0,66.7%,5.7,3.3,1-1-0,50.0%,4.0,-1.3,Illinois St,N/A,N/A,2-0-0,100.0%,9.5,12.5,Trinity Christian,N/A,N/A,0,0,0.0,0.0,35,--,5:30 PM,CEFCU Arena - Home of the Redbirds,0,Trinity Christian,171,Illinois St,0,0,Illinois State,Illinois St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Illinois St,363-411-19,46.9%,1.1,-0.2,172-190-7,47.5%,6.7,0.1,Illinois St,N/A,N/A,175-200-11,46.7%,-6.8,0.0,Trinity Christian,N/A,N/A,0,0,0.0,0.0,35,--,5:30 PM,CEFCU Arena - Home of the Redbirds,0,Trinity Christian,171,Illinois St,0,0,Illinois State,Illinois St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Illinois St,140-166-6,45.8%,0.2,0.0,68-71-4,48.9%,5.5,0.6,Illinois St,N/A,N/A,72-85-4,45.9%,-6.6,0.4,Trinity Christian,N/A,N/A,0,0,0.0,0.0
