Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
27,62.7,7:00 PM,Hynes Athletics Center,143,Vermont,229,Iona,Vermont,Vermont,Iona,Iona,N/A,N/A,False,N/A,N/A,False,Vermont,1-2-0,33.3%,-20.0,-15.0,1-2-0,33.3%,-20.0,-15.0,Iona,1-2-0,33.3%,-7.0,-3.5,0-1-0,0.0%,-6.0,-12.5,Iona,N/A,N/A,1-1-0,50.0%,-7.5,1.0,Vermont,N/A,N/A,0-1-0,0.0%,-14.0,-21.5,27,62.7,7:00 PM,Hynes Athletics Center,143,Vermont,229,Iona,Vermont,Vermont,Iona,Iona,N/A,N/A,False,N/A,N/A,False,Vermont,152-134-7,53.2%,6.1,0.9,65-61-3,51.6%,1.6,0.3,Iona,334-366-15,47.7%,3.3,0.3,115-145-9,44.2%,7.5,-0.5,Iona,N/A,N/A,111-123-3,47.4%,-6.0,0.9,Vermont,N/A,N/A,116-89-6,56.6%,11.7,1.3,27,62.7,7:00 PM,Hynes Athletics Center,143,Vermont,229,Iona,Vermont,Vermont,Iona,Iona,N/A,N/A,False,N/A,N/A,False,Vermont,117-105-6,52.7%,9.0,0.4,53-47-3,53.0%,3.9,-0.1,Iona,147-160-6,47.9%,4.0,0.0,45-63-4,41.7%,8.2,-0.5,Iona,N/A,N/A,37-38-1,49.3%,-5.7,1.2,Vermont,N/A,N/A,96-78-5,55.2%,11.9,0.9
28,59.9,6:30 PM,Jersey Mike's Arena,293,Monmouth,54,Rutgers,,Monmouth-NJ,Rutgers,Rutgers,N/A,N/A,False,N/A,N/A,False,Monmouth,0-3-0,0.0%,-22.0,-14.0,0-2-0,0.0%,-18.5,-9.8,Rutgers,1-1-0,50.0%,16.5,-0.3,1-1-0,50.0%,16.5,-0.3,Rutgers,N/A,N/A,0,0,0.0,0.0,Monmouth,N/A,N/A,0-1-0,0.0%,-13.0,-15.5,28,59.9,6:30 PM,Jersey Mike's Arena,293,Monmouth,54,Rutgers,,Monmouth-NJ,Rutgers,Rutgers,N/A,N/A,False,N/A,N/A,False,Monmouth,186-180-7,50.8%,-2.4,-0.3,88-87-4,50.3%,-5.6,-0.4,Rutgers,359-381-10,48.5%,-0.7,-0.5,187-189-6,49.7%,5.2,-0.1,Rutgers,N/A,N/A,229-237-4,49.1%,-8.5,-0.3,Monmouth,N/A,N/A,83-86-4,49.1%,5.7,-0.6,28,59.9,6:30 PM,Jersey Mike's Arena,293,Monmouth,54,Rutgers,,Monmouth-NJ,Rutgers,Rutgers,N/A,N/A,False,N/A,N/A,False,Monmouth,157-148-6,51.5%,-0.3,-0.1,77-73-3,51.3%,-4.0,-0.2,Rutgers,148-150-5,49.7%,-0.5,-0.3,84-72-4,53.9%,6.1,0.6,Rutgers,N/A,N/A,89-90-1,49.7%,-8.8,-0.3,Monmouth,N/A,N/A,80-79-4,50.3%,6.0,-0.4
29,54.8,10:00 PM,Gill Coliseum,291,Cs Fullerton,109,Oregon St,Cal State Fullerton,CSU Fullerton,Oregon State,Oregon St.,N/A,N/A,False,N/A,N/A,False,Cs Fullerton,1-2-0,33.3%,-22.3,-5.7,1-2-0,33.3%,-22.3,-5.7,Oregon St,2-0-0,100.0%,29.0,+18.3,2-0-0,100.0%,29.0,+18.3,Oregon St,N/A,N/A,0,0,0.0,0.0,Cs Fullerton,N/A,N/A,0,0,0.0,0.0,29,54.8,10:00 PM,Gill Coliseum,291,Cs Fullerton,109,Oregon St,Cal State Fullerton,CSU Fullerton,Oregon State,Oregon St.,N/A,N/A,False,N/A,N/A,False,Cs Fullerton,342-359-21,48.8%,-0.4,-0.2,179-166-11,51.9%,-5.2,0.9,Oregon St,369-385-14,48.9%,-1.3,-0.3,184-187-5,49.6%,3.8,-0.3,Oregon St,N/A,N/A,237-242-10,49.5%,-8.5,0.2,Cs Fullerton,N/A,N/A,131-141-6,48.2%,4.9,-0.9,29,54.8,10:00 PM,Gill Coliseum,291,Cs Fullerton,109,Oregon St,Cal State Fullerton,CSU Fullerton,Oregon State,Oregon St.,N/A,N/A,False,N/A,N/A,False,Cs Fullerton,134-144-8,48.2%,-0.3,0.2,65-68-4,48.9%,-5.3,0.8,Oregon St,156-151-6,50.8%,-1.0,0.3,85-72-1,54.1%,4.7,1.3,Oregon St,N/A,N/A,96-86-5,52.8%,-7.6,0.8,Cs Fullerton,N/A,N/A,48-51-2,48.5%,5.1,0.1
30,51.6,7:00 PM,Paul Porter Arena,254,Elon,194,Gard-Webb,,Elon University,,Gardner-Webb,N/A,N/A,False,N/A,N/A,False,Elon,1-0-0,100.0%,11.5,+14.0,1-0-0,100.0%,-14.0,14.0,Gard-Webb,3-0-0,100.0%,-9.7,+6.7,0,0,0.0,0,Gard-Webb,N/A,N/A,3-0-0,100.0%,-9.7,6.7,Elon,N/A,N/A,0,0,0.0,0.0,30,51.6,7:00 PM,Paul Porter Arena,254,Elon,194,Gard-Webb,,Elon University,,Gardner-Webb,N/A,N/A,False,N/A,N/A,False,Elon,275-294-10,48.3%,-2.6,-0.1,150-139-3,51.9%,-9.0,0.6,Gard-Webb,134-115-2,53.8%,0.4,1.1,30-46-0,39.5%,8.4,-0.7,Gard-Webb,N/A,N/A,79-50-0,61.2%,-7.0,2.6,Elon,N/A,N/A,81-88-4,47.9%,4.8,-0.3,30,51.6,7:00 PM,Paul Porter Arena,254,Elon,194,Gard-Webb,,Elon University,,Gardner-Webb,N/A,N/A,False,N/A,N/A,False,Elon,134-144-3,48.2%,-2.1,0.0,77-62-0,55.4%,-7.1,1.1,Gard-Webb,115-102-2,53.0%,2.7,0.9,28-43-0,39.4%,11.5,-0.9,Gard-Webb,N/A,N/A,66-41-0,61.7%,-6.6,2.3,Elon,N/A,N/A,33-37-1,47.1%,4.7,0.0
31,49.1,8:00 PM,Welsh-Ryan Arena,356,E Illinois,35,Northwestern,Eastern Illinois,Eastern Illinois,Northwestern,Northwestern,N/A,N/A,False,N/A,N/A,False,E Illinois,0-2-0,0.0%,-14.7,-14.3,0-2-0,0.0%,-40.0,-14.3,Northwestern,1-2-0,33.3%,16.0,+7.3,1-1-0,50.0%,26.5,+11.3,Northwestern,N/A,N/A,0-1-0,0.0%,-5.0,-0.5,E Illinois,N/A,N/A,0,0,0.0,0.0,31,49.1,8:00 PM,Welsh-Ryan Arena,356,E Illinois,35,Northwestern,Eastern Illinois,Eastern Illinois,Northwestern,Northwestern,N/A,N/A,False,N/A,N/A,False,E Illinois,283-350-10,44.7%,-2.3,-0.8,170-167-6,50.5%,-7.6,0.4,Northwestern,369-374-14,49.7%,-0.1,0.0,176-193-6,47.7%,5.4,-0.4,Northwestern,N/A,N/A,221-230-10,49.0%,-8.4,0.1,E Illinois,N/A,N/A,77-109-2,41.4%,3.0,-2.0,31,49.1,8:00 PM,Welsh-Ryan Arena,356,E Illinois,35,Northwestern,Eastern Illinois,Eastern Illinois,Northwestern,Northwestern,N/A,N/A,False,N/A,N/A,False,E Illinois,132-157-3,45.7%,-2.5,-0.6,78-74-2,51.3%,-8.1,0.8,Northwestern,156-149-9,51.2%,2.4,0.5,77-82-5,48.4%,8.0,0.4,Northwestern,N/A,N/A,79-78-6,50.3%,-6.5,0.3,E Illinois,N/A,N/A,34-52-0,39.5%,3.3,-1.9
32,47.0,7:00 PM,G.B. Hodge Center,137,Nc-Wilmgton,324,Sc Upstate,UNCW,UNC Wilmington,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,Nc-Wilmgton,1-0-0,100.0%,30.0,+2.5,0,0,0.0,0.0,Sc Upstate,2-1-0,66.7%,-5.5,+7.3,0-0-0,0.0%,33.0,--,Sc Upstate,N/A,N/A,2-1-0,66.7%,-18.3,7.3,Nc-Wilmgton,N/A,N/A,1-0-0,100.0%,8.0,2.5,32,47.0,7:00 PM,G.B. Hodge Center,137,Nc-Wilmgton,324,Sc Upstate,UNCW,UNC Wilmington,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,Nc-Wilmgton,380-352-24,51.9%,0.6,0.2,175-176-12,49.9%,-5.3,-0.4,Sc Upstate,123-113-8,52.1%,-2.8,0.3,42-45-2,48.3%,5.1,-0.2,Sc Upstate,N/A,N/A,102-85-3,54.6%,-9.2,0.9,Nc-Wilmgton,N/A,N/A,178-157-6,53.1%,7.0,0.2,32,47.0,7:00 PM,G.B. Hodge Center,137,Nc-Wilmgton,324,Sc Upstate,UNCW,UNC Wilmington,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,Nc-Wilmgton,143-138-9,50.9%,2.7,0.3,64-63-6,50.4%,-3.5,-0.1,Sc Upstate,104-96-6,52.0%,-2.5,0.2,38-39-1,49.4%,5.3,-0.3,Sc Upstate,N/A,N/A,88-74-2,54.3%,-8.9,0.8,Nc-Wilmgton,N/A,N/A,70-73-3,49.0%,6.5,0.1
33,45.1,10:00 PM,Dale E. and Sarah Ann Fowler Events Center,313,Liu,169,Cal Baptist,LIU,LIU,California Baptist,California Baptist,N/A,N/A,False,N/A,N/A,False,Liu,1-0-1,100.0%,13.0,+10.3,1-0-1,100.0%,-10.5,10.3,Cal Baptist,0-3-0,0.0%,2.7,-5.8,0-3-0,0.0%,2.7,-5.8,Cal Baptist,N/A,N/A,0,0,0.0,0.0,Liu,N/A,N/A,0,0,0.0,0.0,33,45.1,10:00 PM,Dale E. and Sarah Ann Fowler Events Center,313,Liu,169,Cal Baptist,LIU,LIU,California Baptist,California Baptist,N/A,N/A,False,N/A,N/A,False,Liu,62-71-3,46.6%,-4.3,-0.5,32-44-2,42.1%,-11.5,-1.6,Cal Baptist,77-88-3,46.7%,4.2,-0.3,41-47-0,46.6%,12.0,-0.1,Cal Baptist,N/A,N/A,35-34-3,50.7%,-7.2,-0.2,Liu,N/A,N/A,22-22-1,50.0%,5.3,-0.4,33,45.1,10:00 PM,Dale E. and Sarah Ann Fowler Events Center,313,Liu,169,Cal Baptist,LIU,LIU,California Baptist,California Baptist,N/A,N/A,False,N/A,N/A,False,Liu,62-71-3,46.6%,-4.3,-0.5,32-44-2,42.1%,-11.5,-1.6,Cal Baptist,77-88-3,46.7%,4.7,-0.3,41-47-0,46.6%,12.0,-0.1,Cal Baptist,N/A,N/A,35-34-3,50.7%,-7.2,-0.2,Liu,N/A,N/A,22-22-1,50.0%,5.3,-0.4
34,45.0,7:00 PM,Clune Arena,171,Belmont,309,Air Force,Belmont,Belmont,Air Force,Air Force,N/A,N/A,False,N/A,N/A,False,Belmont,1-1-0,50.0%,7.3,+1.5,1-0-0,100.0%,1.0,7.5,Air Force,1-2-0,33.3%,-6.3,-12.3,1-2-0,33.3%,-6.3,-12.3,Air Force,N/A,N/A,0,0,0.0,0.0,Belmont,N/A,N/A,0-1-0,0.0%,-2.0,-4.5,34,45.0,7:00 PM,Clune Arena,171,Belmont,309,Air Force,Belmont,Belmont,Air Force,Air Force,N/A,N/A,False,N/A,N/A,False,Belmont,216-199-6,52.1%,5.7,0.6,99-92-3,51.8%,0.4,0.4,Air Force,333-330-10,50.2%,-1.1,-0.2,145-153-1,48.7%,4.7,-0.5,Air Force,N/A,N/A,219-214-7,50.6%,-9.4,-0.1,Belmont,N/A,N/A,163-148-4,52.4%,10.9,0.6,34,45.0,7:00 PM,Clune Arena,171,Belmont,309,Air Force,Belmont,Belmont,Air Force,Air Force,N/A,N/A,False,N/A,N/A,False,Belmont,162-143-6,53.1%,7.7,0.4,73-73-3,50.0%,3.2,-0.1,Air Force,133-151-4,46.8%,-3.9,-1.4,65-73-0,47.1%,1.4,-1.1,Air Force,N/A,N/A,93-99-4,48.4%,-10.1,-1.2,Belmont,N/A,N/A,128-110-4,53.8%,10.6,0.5
35,44.7,7:30 PM,Rock Hill Sports & Event Center,267,Nc Central,224,Ga Southern,North Carolina Central,North Carolina Central,Georgia Southern,Georgia Southern,N/A,N/A,False,N/A,N/A,False,Nc Central,1-2-0,33.3%,-13.0,-2.8,1-1-0,50.0%,-16.5,-0.5,Ga Southern,1-2-0,33.3%,5.7,-1.3,1-1-0,50.0%,12.5,-0.8,Ga Southern,N/A,N/A,0-1-0,0.0%,-8.0,-2.5,Nc Central,N/A,N/A,0-1-0,0.0%,-6.0,-7.5,35,44.7,7:30 PM,Rock Hill Sports & Event Center,267,Nc Central,224,Ga Southern,North Carolina Central,North Carolina Central,Georgia Southern,Georgia Southern,N/A,N/A,False,N/A,N/A,False,Nc Central,131-97-3,57.5%,2.3,1.4,62-49-2,55.9%,-8.3,0.5,Ga Southern,308-314-14,49.5%,0.8,-0.2,119-119-8,50.0%,8.8,0.4,Ga Southern,N/A,N/A,178-183-5,49.3%,-7.9,0.0,Nc Central,N/A,N/A,69-51-2,57.5%,9.3,1.8,35,44.7,7:30 PM,Rock Hill Sports & Event Center,267,Nc Central,224,Ga Southern,North Carolina Central,North Carolina Central,Georgia Southern,Georgia Southern,N/A,N/A,False,N/A,N/A,False,Nc Central,112-81-3,58.0%,5.7,1.0,54-43-2,55.7%,-5.4,0.1,Ga Southern,141-135-8,51.1%,3.0,0.4,56-49-7,53.3%,11.1,1.1,Ga Southern,N/A,N/A,75-72-1,51.0%,-5.9,0.7,Nc Central,N/A,N/A,61-41-2,59.8%,8.8,1.8
36,44.1,7:00 PM,M&T Bank Arena,242,Maine,257,Quinnipiac,Maine,Maine,Quinnipiac,Quinnipiac,N/A,N/A,False,N/A,N/A,False,Maine,1-1-0,50.0%,6.3,+2.0,1-1-0,50.0%,-16.0,2.0,Quinnipiac,0-2-0,0.0%,-8.3,-10.5,0-0-0,0.0%,24.0,--,Quinnipiac,N/A,N/A,0-2-0,0.0%,-24.5,-10.5,Maine,N/A,N/A,0,0,0.0,0.0,36,44.1,7:00 PM,M&T Bank Arena,242,Maine,257,Quinnipiac,Maine,Maine,Quinnipiac,Quinnipiac,N/A,N/A,False,N/A,N/A,False,Maine,107-104-4,50.7%,-3.1,-0.5,69-63-1,52.3%,-8.5,-0.8,Quinnipiac,153-169-9,47.5%,-0.4,-0.3,63-82-3,43.5%,3.6,-0.5,Quinnipiac,N/A,N/A,86-83-4,50.9%,-5.6,0.8,Maine,N/A,N/A,17-19-0,47.2%,1.2,-3.3,36,44.1,7:00 PM,M&T Bank Arena,242,Maine,257,Quinnipiac,Maine,Maine,Quinnipiac,Quinnipiac,N/A,N/A,False,N/A,N/A,False,Maine,99-86-4,53.5%,-7.6,-0.2,65-55-1,54.2%,-13.0,-0.6,Quinnipiac,134-146-9,47.9%,-0.7,-0.1,57-71-3,44.5%,3.2,-0.4,Quinnipiac,N/A,N/A,76-73-4,51.0%,-5.5,0.9,Maine,N/A,N/A,16-14-0,53.3%,2.0,-2.3
37,42.0,7:00 PM,McCann Arena,281,Army,230,Marist,Army West Point,Army,Marist,Marist,N/A,N/A,False,N/A,N/A,False,Army,1-1-0,50.0%,6.3,-0.8,0-1-0,0.0%,-42.0,-8.0,Marist,1-1-0,50.0%,-3.0,+3.0,0,0,0.0,0,Marist,N/A,N/A,1-1-0,50.0%,-3.0,3.0,Army,N/A,N/A,1-0-0,100.0%,8.0,6.5,37,42.0,7:00 PM,McCann Arena,281,Army,230,Marist,Army West Point,Army,Marist,Marist,N/A,N/A,False,N/A,N/A,False,Army,116-118-5,49.6%,-3.5,-1.0,65-56-2,53.7%,-8.2,-0.2,Marist,319-323-13,49.7%,-3.1,0.0,132-147-5,47.3%,0.7,-0.5,Marist,N/A,N/A,216-211-10,50.6%,-7.8,0.3,Army,N/A,N/A,49-59-2,45.4%,2.3,-2.7,37,42.0,7:00 PM,McCann Arena,281,Army,230,Marist,Army West Point,Army,Marist,Marist,N/A,N/A,False,N/A,N/A,False,Army,106-106-5,50.0%,0.1,-0.7,58-50-2,53.7%,-4.6,-0.2,Marist,138-143-6,49.1%,-4.2,0.1,51-65-2,44.0%,-2.1,-0.8,Marist,N/A,N/A,104-100-5,51.0%,-6.6,0.3,Army,N/A,N/A,45-55-2,45.0%,2.5,-2.3
38,39.6,7:00 PM,Yuengling Center,352,W Georgia,145,S Florida,0,0,South Florida,South Florida,N/A,N/A,False,N/A,N/A,False,W Georgia,2-1-0,66.7%,-20.3,-1.7,2-1-0,66.7%,-20.3,-1.7,S Florida,0-3-0,0.0%,-4.7,-7.5,0-1-0,0.0%,16.0,-8.5,S Florida,N/A,N/A,0-2-0,0.0%,-15.0,-7.0,W Georgia,N/A,N/A,0,0,0.0,0.0,38,39.6,7:00 PM,Yuengling Center,352,W Georgia,145,S Florida,0,0,South Florida,South Florida,N/A,N/A,False,N/A,N/A,False,W Georgia,2-1-0,66.7%,-16.2,-1.7,2-1-0,66.7%,-16.2,-1.7,S Florida,373-380-16,49.5%,-1.5,-0.3,168-200-7,45.7%,2.2,-1.5,S Florida,N/A,N/A,233-233-10,50.0%,-8.2,0.1,W Georgia,N/A,N/A,0,0,0.0,0.0,38,39.6,7:00 PM,Yuengling Center,352,W Georgia,145,S Florida,0,0,South Florida,South Florida,N/A,N/A,False,N/A,N/A,False,W Georgia,2-1-0,66.7%,-20.3,-1.7,2-1-0,66.7%,-20.3,-1.7,S Florida,152-145-8,51.2%,-3.1,0.0,71-87-3,44.9%,0.5,-1.0,S Florida,N/A,N/A,105-94-5,52.8%,-8.3,0.6,W Georgia,N/A,N/A,0,0,0.0,0.0
39,38.6,7:00 PM,Draddy Gymnasium,164,Fordham,346,Manhattan,Fordham,Fordham,Manhattan,Manhattan,N/A,N/A,False,N/A,N/A,False,Fordham,2-1-0,66.7%,-5.3,-0.2,1-1-0,50.0%,-15.5,-0.8,Manhattan,0-1-0,0.0%,-6.5,-4.0,0-0-0,0.0%,17.0,--,Manhattan,N/A,N/A,0-1-0,0.0%,-30.0,-4.0,Fordham,N/A,N/A,1-0-0,100.0%,15.0,1.0,39,38.6,7:00 PM,Draddy Gymnasium,164,Fordham,346,Manhattan,Fordham,Fordham,Manhattan,Manhattan,N/A,N/A,False,N/A,N/A,False,Fordham,320-376-15,46.0%,-5.1,-0.7,135-169-10,44.4%,-11.3,-0.8,Manhattan,343-326-15,51.3%,-0.6,-0.3,138-146-6,48.6%,3.4,-0.9,Manhattan,N/A,N/A,196-171-7,53.4%,-6.9,0.1,Fordham,N/A,N/A,83-98-1,45.9%,5.0,-1.2,39,38.6,7:00 PM,Draddy Gymnasium,164,Fordham,346,Manhattan,Fordham,Fordham,Manhattan,Manhattan,N/A,N/A,False,N/A,N/A,False,Fordham,135-148-5,47.7%,-2.2,-0.1,51-52-3,49.5%,-8.4,0.4,Manhattan,146-143-6,50.5%,-3.6,-0.7,61-59-3,50.8%,0.2,-0.6,Manhattan,N/A,N/A,100-94-4,51.6%,-7.4,-0.5,Fordham,N/A,N/A,41-49-1,45.6%,5.7,-1.2
40,33.3,1:00 PM,The Greenbrier,262,Tx-Pan Am,299,Charl South,UTRGV,Texas Rio Grande Valley,,Charleston Southern,N/A,N/A,False,N/A,N/A,False,Tx-Pan Am,2-0-0,100.0%,5.7,+9.5,2-0-0,100.0%,-16.5,9.5,Charl South,1-2-0,33.3%,2.3,+3.0,1-0-0,100.0%,58.0,+30.5,Charl South,N/A,N/A,0-2-0,0.0%,-25.5,-10.8,Tx-Pan Am,N/A,N/A,0,0,0.0,0.0,40,33.3,1:00 PM,The Greenbrier,262,Tx-Pan Am,299,Charl South,UTRGV,Texas Rio Grande Valley,,Charleston Southern,N/A,N/A,False,N/A,N/A,False,Tx-Pan Am,112-117-6,48.9%,-4.1,-0.5,57-64-2,47.1%,-12.8,-1.2,Charl South,96-114-4,45.7%,-1.6,-0.6,30-46-1,39.5%,7.6,-0.6,Charl South,N/A,N/A,70-86-4,44.9%,-11.2,-1.1,Tx-Pan Am,N/A,N/A,21-23-1,47.7%,5.0,-0.8,40,33.3,1:00 PM,The Greenbrier,262,Tx-Pan Am,299,Charl South,UTRGV,Texas Rio Grande Valley,,Charleston Southern,N/A,N/A,False,N/A,N/A,False,Tx-Pan Am,88-99-5,47.1%,-3.8,-0.7,46-51-2,47.4%,-11.7,-1.0,Charl South,85-104-4,45.0%,-1.4,-0.8,29-43-1,40.3%,8.2,-0.7,Charl South,N/A,N/A,63-80-4,44.1%,-11.3,-1.2,Tx-Pan Am,N/A,N/A,19-23-1,45.2%,4.5,-1.3
41,31.2,7:00 PM,Pizzitola Sports Center,339,N Hampshire,223,Brown,New Hampshire,New Hampshire,Brown,Brown,N/A,N/A,False,N/A,N/A,False,N Hampshire,0-3-0,0.0%,-11.0,-6.5,0-2-0,0.0%,-34.0,-7.5,Brown,0-2-0,0.0%,-1.5,-4.5,0-1-0,0.0%,-2.0,-5.5,Brown,N/A,N/A,0,0,0.0,0.0,N Hampshire,N/A,N/A,0,0,0.0,0.0,41,31.2,7:00 PM,Pizzitola Sports Center,339,N Hampshire,223,Brown,New Hampshire,New Hampshire,Brown,Brown,N/A,N/A,False,N/A,N/A,False,N Hampshire,108-109-4,49.8%,-3.4,-0.4,60-56-1,51.7%,-8.5,-0.3,Brown,272-272-12,50.0%,-2.2,0.2,106-125-8,45.9%,2.3,-1.1,Brown,N/A,N/A,183-177-5,50.8%,-8.2,0.7,N Hampshire,N/A,N/A,41-45-3,47.7%,3.6,-2.0,41,31.2,7:00 PM,Pizzitola Sports Center,339,N Hampshire,223,Brown,New Hampshire,New Hampshire,Brown,Brown,N/A,N/A,False,N/A,N/A,False,N Hampshire,98-100-4,49.5%,1.0,-0.3,55-50-1,52.4%,-5.5,0.0,Brown,110-114-6,49.1%,-0.7,0.0,40-56-3,41.7%,3.6,-1.6,Brown,N/A,N/A,73-68-2,51.8%,-6.4,1.3,N Hampshire,N/A,N/A,39-44-3,47.0%,3.4,-2.1
