Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
42,15.4,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,303,Canisius,355,Mercyhurst,Canisius,Canisius,0,0,N/A,N/A,False,N/A,N/A,False,Canisius,1-1-0,50.0%,-19.0,+2.0,1-0-0,100.0%,-29.0,5.5,Mercyhurst,2-0-0,100.0%,4.7,+7.3,0-0-0,0.0%,26.0,--,Mercyhurst,N/A,N/A,2-0-0,100.0%,-6.0,7.3,Canisius,N/A,N/A,0,0,0.0,0.0,42,15.4,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,303,Canisius,355,Mercyhurst,Canisius,Canisius,0,0,N/A,N/A,False,N/A,N/A,False,Canisius,328-320-21,50.6%,-2.0,-0.5,172-142-15,54.8%,-5.4,0.3,Mercyhurst,2-0-0,100.0%,-5.0,7.3,0-0-0,0.0%,26.0,--,Mercyhurst,N/A,N/A,2-0-0,100.0%,-6.0,7.3,Canisius,N/A,N/A,112-140-3,44.4%,2.8,-2.4,42,15.4,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,303,Canisius,355,Mercyhurst,Canisius,Canisius,0,0,N/A,N/A,False,N/A,N/A,False,Canisius,142-141-8,50.2%,-0.7,-0.2,76-63-6,54.7%,-3.7,0.7,Mercyhurst,2-0-0,100.0%,-0.8,7.3,0-0-0,0.0%,26.0,--,Mercyhurst,N/A,N/A,2-0-0,100.0%,-6.0,7.3,Canisius,N/A,N/A,50-63-2,44.3%,3.0,-2.1
43,--,8:00 PM,Alabama A&M Events Center,0,Fisk,307,Alab A&M,0,0,Alabama A&M,Alabama A&M,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Alab A&M,0-0-0,0.0%,44.5,--,0-0-0,0.0%,44.5,--,Alab A&M,N/A,N/A,0,0,0.0,0.0,Fisk,N/A,N/A,0,0,0.0,0.0,43,--,8:00 PM,Alabama A&M Events Center,0,Fisk,307,Alab A&M,0,0,Alabama A&M,Alabama A&M,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Alab A&M,103-111-3,48.1%,-4.6,-0.6,44-30-0,59.5%,4.1,+2.4,Alab A&M,N/A,N/A,82-87-3,48.5%,-11.7,-0.6,Fisk,N/A,N/A,0,0,0.0,0.0,43,--,8:00 PM,Alabama A&M Events Center,0,Fisk,307,Alab A&M,0,0,Alabama A&M,Alabama A&M,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Alab A&M,98-94-2,51.0%,-7.7,-0.3,43-27-0,61.4%,1.4,+2.6,Alab A&M,N/A,N/A,80-75-2,51.6%,-11.4,-0.2,Fisk,N/A,N/A,0,0,0.0,0.0
43,--,7:30 PM,Show Me Center,0,Crowley'S Ridge College,334,Se Missouri,0,0,,SE Missouri St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Se Missouri,1-1-0,50.0%,-18.5,+4.8,0,0,0.0,0,Se Missouri,N/A,N/A,1-1-0,50.0%,-18.5,4.8,Crowley'S Ridge College,N/A,N/A,0,0,0.0,0.0,43,--,7:30 PM,Show Me Center,0,Crowley'S Ridge College,334,Se Missouri,0,0,,SE Missouri St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Se Missouri,293-329-19,47.1%,-2.2,-0.3,110-139-5,44.2%,3.4,-1.2,Se Missouri,N/A,N/A,204-229-17,47.1%,-9.3,-0.2,Crowley'S Ridge College,N/A,N/A,0,0,0.0,0.0,43,--,7:30 PM,Show Me Center,0,Crowley'S Ridge College,334,Se Missouri,0,0,,SE Missouri St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Se Missouri,133-144-7,48.0%,-3.4,-0.2,52-56-2,48.2%,2.2,-0.6,Se Missouri,N/A,N/A,95-112-6,45.9%,-9.1,-0.7,Crowley'S Ridge College,N/A,N/A,0,0,0.0,0.0
43,--,9:00 PM,Dee Glen Smith Spectrum,0,Westminster College,30,Utah St,0,0,Utah State,Utah St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Utah St,2-0-0,100.0%,42.0,+21.0,2-0-0,100.0%,42.0,+21.0,Utah St,N/A,N/A,0,0,0.0,0.0,Westminster College,N/A,N/A,0,0,0.0,0.0,43,--,9:00 PM,Dee Glen Smith Spectrum,0,Westminster College,30,Utah St,0,0,Utah State,Utah St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Utah St,407-360-13,53.1%,7.7,1.2,197-152-9,56.5%,13.9,+1.9,Utah St,N/A,N/A,104-114-2,47.7%,-4.8,0.6,Westminster College,N/A,N/A,0,0,0.0,0.0,43,--,9:00 PM,Dee Glen Smith Spectrum,0,Westminster College,30,Utah St,0,0,Utah State,Utah St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Utah St,160-147-5,52.1%,6.7,1.3,81-54-2,60.0%,13.4,+2.6,Utah St,N/A,N/A,43-61-2,41.4%,-5.2,0.1,Westminster College,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,John J. Lee Amphitheater,0,Emerson,109,Yale,0,0,Yale,Yale,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Yale,2-1-0,66.7%,2.0,+2.2,1-0-0,100.0%,26.0,+18.0,Yale,N/A,N/A,1-0-0,100.0%,-8.0,6.5,Emerson,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,John J. Lee Amphitheater,0,Emerson,109,Yale,0,0,Yale,Yale,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Yale,309-248-16,55.5%,2.2,1.1,105-105-3,50.0%,8.4,-0.4,Yale,N/A,N/A,144-116-10,55.4%,-7.4,1.5,Emerson,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,John J. Lee Amphitheater,0,Emerson,109,Yale,0,0,Yale,Yale,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Yale,131-100-8,56.7%,7.1,1.4,43-38-3,53.1%,15.3,+0.8,Yale,N/A,N/A,34-37-3,47.9%,-7.7,-0.3,Emerson,N/A,N/A,0,0,0.0,0.0
43,--,9:00 PM,Burns Arena,0,Bethesda University,318,Utah Tech,0,0,Utah Tech,Utah Tech,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Utah Tech,0-2-0,0.0%,-17.5,-11.0,0-1-0,0.0%,-12.0,-8.5,Utah Tech,N/A,N/A,0-2-0,0.0%,-17.5,-11.0,Bethesda University,N/A,N/A,0,0,0.0,0.0,43,--,9:00 PM,Burns Arena,0,Bethesda University,318,Utah Tech,0,0,Utah Tech,Utah Tech,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Utah Tech,55-50-3,52.4%,-3.3,-0.1,27-20-0,57.5%,4.5,+0.7,Utah Tech,N/A,N/A,40-43-2,48.2%,-9.9,-0.8,Bethesda University,N/A,N/A,0,0,0.0,0.0,43,--,9:00 PM,Burns Arena,0,Bethesda University,318,Utah Tech,0,0,Utah Tech,Utah Tech,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Utah Tech,55-50-3,52.4%,-2.9,-0.1,27-20-0,57.5%,4.5,+0.7,Utah Tech,N/A,N/A,40-43-2,48.2%,-9.9,-0.8,Bethesda University,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,KSU Convocation Center,0,Bryan,224,Kennesaw St,0,0,Kennesaw State,Kennesaw St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Kennesaw St,1-0-0,100.0%,22.5,+6.5,0-0-0,0.0%,49.0,--,Kennesaw St,N/A,N/A,1-0-0,100.0%,-4.0,6.5,Bryan,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,KSU Convocation Center,0,Bryan,224,Kennesaw St,0,0,Kennesaw State,Kennesaw St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kennesaw St,110-121-4,47.6%,-6.0,-0.6,40-50-2,44.4%,1.0,-0.3,Kennesaw St,N/A,N/A,80-93-1,46.2%,-13.2,-1.0,Bryan,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,KSU Convocation Center,0,Bryan,224,Kennesaw St,0,0,Kennesaw State,Kennesaw St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kennesaw St,91-112-4,44.8%,-4.4,-1.1,37-46-2,44.6%,4.2,-0.5,Kennesaw St,N/A,N/A,63-85-1,42.6%,-13.6,-1.7,Bryan,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Gore Arena/Pope Convocation Center,0,Newberry,293,Campbell,0,0,,Campbell,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Campbell,1-1-0,50.0%,12.3,-1.0,0-1-0,0.0%,23.0,-9.0,Campbell,N/A,N/A,1-0-0,100.0%,-9.0,7.0,Newberry,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,Gore Arena/Pope Convocation Center,0,Newberry,293,Campbell,0,0,,Campbell,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Campbell,114-111-3,50.7%,-2.4,0.1,44-48-0,47.8%,4.0,-0.3,Campbell,N/A,N/A,66-57-2,53.7%,-5.5,1.1,Newberry,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,Gore Arena/Pope Convocation Center,0,Newberry,293,Campbell,0,0,,Campbell,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Campbell,106-100-3,51.5%,1.9,0.4,44-46-0,48.9%,7.8,-0.3,Campbell,N/A,N/A,60-50-2,54.6%,-5.5,1.3,Newberry,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Ramsey Center,0,Truett-Mcconnell,288,W Carolina,0,0,,Western Carolina,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,W Carolina,0-1-0,0.0%,13.0,-8.5,0-0-0,0.0%,39.0,--,W Carolina,N/A,N/A,0-1-0,0.0%,-13.0,-8.5,Truett-Mcconnell,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,Ramsey Center,0,Truett-Mcconnell,288,W Carolina,0,0,,Western Carolina,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,W Carolina,304-331-11,47.9%,-1.9,-0.4,108-127-4,46.0%,7.2,-0.1,W Carolina,N/A,N/A,196-214-6,47.8%,-9.9,-0.4,Truett-Mcconnell,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,Ramsey Center,0,Truett-Mcconnell,288,W Carolina,0,0,,Western Carolina,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,W Carolina,141-143-5,49.7%,-2.2,-0.2,52-53-3,49.5%,6.3,+0.7,W Carolina,N/A,N/A,94-98-2,49.0%,-10.7,-0.7,Truett-Mcconnell,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Freedom Hall Civic Center,0,Tusculum,203,E Tenn St,0,0,ETSU,East Tennesee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,E Tenn St,0-1-0,0.0%,8.5,-16.0,0-1-0,0.0%,8.5,-16.0,E Tenn St,N/A,N/A,0,0,0.0,0.0,Tusculum,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,Freedom Hall Civic Center,0,Tusculum,203,E Tenn St,0,0,ETSU,East Tennesee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,E Tenn St,241-211-10,53.3%,4.0,0.5,88-90-3,49.4%,10.7,-0.6,E Tenn St,N/A,N/A,104-84-4,55.3%,-6.7,1.0,Tusculum,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,Freedom Hall Civic Center,0,Tusculum,203,E Tenn St,0,0,ETSU,East Tennesee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,E Tenn St,152-140-6,52.1%,5.5,0.4,57-67-1,46.0%,11.1,-1.0,E Tenn St,N/A,N/A,61-49-2,55.5%,-5.0,1.6,Tusculum,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Hawkins Arena,0,Trinity Baptist,205,Mercer,0,0,,Mercer,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Mercer,0-1-0,0.0%,20.0,-22.0,0-0-0,0.0%,71.0,--,Mercer,N/A,N/A,0-1-0,0.0%,-31.0,-22.0,Trinity Baptist,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,Hawkins Arena,0,Trinity Baptist,205,Mercer,0,0,,Mercer,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mercer,172-170-5,50.3%,0.4,-0.1,67-65-3,50.8%,7.2,+0.2,Mercer,N/A,N/A,88-82-2,51.8%,-6.3,0.3,Trinity Baptist,N/A,N/A,0,0,0.0,0.0,43,--,7:00 PM,Hawkins Arena,0,Trinity Baptist,205,Mercer,0,0,,Mercer,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mercer,141-149-5,48.6%,2.4,-0.3,52-61-3,46.0%,8.7,-0.7,Mercer,N/A,N/A,71-75-2,48.6%,-7.0,-0.4,Trinity Baptist,N/A,N/A,0,0,0.0,0.0
43,--,10:00 PM,Premier America Credit Union Arena,0,Nobel University,215,Cal St Nrdge,0,0,CSUN,CSU Northridge,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Cal St Nrdge,1-1-0,50.0%,4.0,+6.8,0,0,0.0,0,Cal St Nrdge,N/A,N/A,0-1-0,0.0%,-14.0,-6.0,Nobel University,N/A,N/A,0,0,0.0,0.0,43,--,10:00 PM,Premier America Credit Union Arena,0,Nobel University,215,Cal St Nrdge,0,0,CSUN,CSU Northridge,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Cal St Nrdge,325-329-9,49.7%,-1.0,-0.4,126-145-3,46.5%,4.5,-1.6,Cal St Nrdge,N/A,N/A,213-215-3,49.8%,-8.0,0.0,Nobel University,N/A,N/A,0,0,0.0,0.0,43,--,10:00 PM,Premier America Credit Union Arena,0,Nobel University,215,Cal St Nrdge,0,0,CSUN,CSU Northridge,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Cal St Nrdge,140-147-5,48.8%,-4.3,-1.0,55-70-1,44.0%,0.0,-2.4,Cal St Nrdge,N/A,N/A,104-112-2,48.2%,-9.1,-0.7,Nobel University,N/A,N/A,0,0,0.0,0.0
43,--,7:30 PM,Farris Center,0,Randall University,356,Central Ark,0,0,,Central Arkansas,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Central Ark,0-2-0,0.0%,-36.5,-4.8,0,0,0.0,0,Central Ark,N/A,N/A,0-2-0,0.0%,-36.5,-4.8,Randall University,N/A,N/A,0,0,0.0,0.0,43,--,7:30 PM,Farris Center,0,Randall University,356,Central Ark,0,0,,Central Arkansas,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Central Ark,96-101-7,48.7%,-6.6,-1.2,36-30-2,54.6%,2.5,-0.3,Central Ark,N/A,N/A,81-84-5,49.1%,-13.5,-1.2,Randall University,N/A,N/A,0,0,0.0,0.0,43,--,7:30 PM,Farris Center,0,Randall University,356,Central Ark,0,0,,Central Arkansas,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Central Ark,93-95-6,49.5%,-7.6,-1.2,36-29-2,55.4%,1.8,-0.3,Central Ark,N/A,N/A,79-79-4,50.0%,-13.2,-1.1,Randall University,N/A,N/A,0,0,0.0,0.0
