,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
47,71,47.1,5:00 PM,Firestone Fieldhouse,229,Grambling St,248,Pepperdine,Grambling State,Pepperdine,2.0,0.5192,True,-2.0,0.5283,False,0,1.0,2.0,7.8,0,1.0,-12.4,7.8,0,0.286,-1.3,-2.5,0,0.5,22.0,-4.0,Grambling St,2.0,0.5192,0,1.0,-12.4,7.8,Pepperdine,-2.0,0.5283,0,0.5,2.0,-4.0,Grambling State,Pepperdine,2.0,-2.0,0,0.507,-6.8,0.9,0,0.521,-13.6,1.1,0,0.486,-1.9,-0.5,0,0.465,2.3,-1.5,2.0,0,0.516,-10.9,1.8,-2.0,0,0.467,5.6,-1.2,Grambling State,Pepperdine,2.0,-2.0,0,0.508,-2.4,0.9,0,0.536,-9.4,1.2,0,0.475,-2.5,-0.9,0,0.471,2.5,-1.3,2.0,0,0.518,-10.5,1.7,-2.0,0,0.489,5.3,-1.2,105.0,232.0,232.0,105.0,Grambling State,Pepperdine,True
48,72,46.9,8:00 PM,Betty Engelstad Sioux Center,181,Weber St,295,North Dakota,Weber St.,North Dakota,-2.0,0.5283,False,2.0,0.5192,True,0,0.5,8.4,-4.6,0,0.333,-21.0,-11.8,0,0.571,-4.5,-1.9,0,1.0,18.5,+11.5,North Dakota,2.0,0.5192,0,0.8,-7.8,3.9,Weber St,-2.0,0.5283,0,0.5,4.7,0.8,Weber St.,North Dakota,-2.0,2.0,0,0.525,4.5,0.3,0,0.521,-2.9,0.0,0,0.478,-1.8,-0.3,0,0.485,6.5,-0.6,2.0,0,0.498,-8.3,0.0,-2.0,0,0.521,7.7,0.4,Weber St.,North Dakota,-2.0,2.0,0,0.474,5.1,-1.0,0,0.492,-2.5,-1.2,0,0.481,-1.4,-0.1,0,0.486,6.2,-0.5,2.0,0,0.5,-8.2,0.1,-2.0,0,0.465,6.0,-1.0,349.0,215.0,349.0,215.0,Weber St.,North Dakota,True
49,75,43.8,4:00 PM,Chartway Arena at the Ted Constant Convocation Cen,135,Geo Wshgtn,340,Old Dominion,George Washington,Old Dominion,-8.5,0.5283,False,8.5,0.5192,True,0,0.333,8.7,-1.8,0,0.0,-10.0,-14.5,0,0.25,-10.8,-7.0,0,0.333,5.5,-2.8,Old Dominion,8.5,0.5192,0,0.333,-19.0,-5.8,Geo Wshgtn,-8.5,0.5283,0,0.375,11.3,-1.6,George Washington,Old Dominion,-8.5,8.5,0,0.482,1.0,-0.2,0,0.454,-4.5,-0.6,0,0.459,3.2,-0.4,0,0.477,8.4,0.2,8.5,0,0.429,-6.1,-0.3,-8.5,0,0.496,7.2,-0.3,George Washington,Old Dominion,-8.5,8.5,0,0.452,-0.6,-0.4,0,0.393,-7.1,-1.4,0,0.442,2.6,-0.5,0,0.5,9.0,1.1,8.5,0,0.417,-6.3,-0.5,-8.5,0,0.424,5.7,-1.4,100.0,226.0,100.0,226.0,George Washington,Old Dominion,True
50,77,43.7,7:00 PM,Liberty Arena,364,Miss Val St,81,Liberty,Mississippi Valley State,Liberty,35.0,0.5238,True,-35.0,0.5238,False,0,0.429,-29.0,-2.4,0,0.429,-42.6,-2.4,0,0.857,17.7,7.8,0,0.0,46.5,--,Miss Val St,35.0,0.5238,0,0.429,-42.6,-2.4,Liberty,-35.0,0.5238,0,0.667,12.3,4.5,Mississippi Valley State,Liberty,35.0,-35.0,0,0.498,-9.0,-1.3,0,0.473,-16.0,-2.4,0,0.502,1.9,-0.4,0,0.538,9.4,-0.1,35.0,0,0.504,-20.1,-1.2,-35.0,0,0.505,10.4,-0.4,Mississippi Valley State,Liberty,35.0,-35.0,0,0.51,-17.1,-1.1,0,0.48,-23.0,-2.1,0,0.524,7.8,0.1,0,0.571,15.6,0.7,35.0,0,0.505,-20.4,-1.1,-35.0,0,0.52,10.9,-0.1,177.0,146.0,146.0,177.0,Mississippi Valley State,Liberty,True
51,79,42.4,1:00 PM,Case Gym,243,Albany,265,Boston U,Albany,Boston U,1.0,0.5283,True,-1.0,0.5192,False,0,0.571,6.7,2.6,0,0.333,-8.7,-2.2,0,0.375,-3.0,-1.1,0,0.25,2.5,-1.9,Albany,1.0,0.5283,0,0.6,-1.8,3.4,Boston U,-1.0,0.5192,0,0.25,2.5,-1.9,Albany,Boston U,1.0,-1.0,0,0.5,-0.5,0.2,0,0.553,-4.4,1.0,0,0.505,1.1,0.0,0,0.422,5.1,-2.7,1.0,0,0.523,-7.2,1.2,-1.0,0,0.5,4.5,-1.0,Albany,Boston U,1.0,-1.0,0,0.468,1.4,-0.5,0,0.547,-2.1,1.0,0,0.468,0.4,-0.6,0,0.396,3.5,-3.1,1.0,0,0.484,-7.1,0.7,-1.0,0,0.449,3.5,-2.0,6.0,27.0,27.0,6.0,Albany,Boston U,True
52,80,40.2,4:00 PM,The Walter Pyramid,198,Hawaii,315,Lg Beach St,Hawaii,Long Beach St.,-6.0,0.5192,False,6.0,0.5283,True,0,0.5,5.9,-1.0,0,1.0,-6.0,8.0,0,0.222,-8.2,-5.4,0,0.0,13.3,-6.5,Lg Beach St,6.0,0.5283,0,0.286,-17.4,-5.1,Hawaii,-6.0,0.5192,0,0.5,7.5,-3.0,Hawaii,Long Beach St.,-6.0,6.0,0,0.489,2.6,-0.1,0,0.485,-4.5,-0.4,0,0.509,-1.1,-0.1,0,0.48,5.7,-0.2,6.0,0,0.522,-8.9,0.0,-6.0,0,0.475,6.5,-0.8,Hawaii,Long Beach St.,-6.0,6.0,0,0.498,3.9,0.2,0,0.511,-1.0,0.7,0,0.503,-1.6,-0.4,0,0.495,6.6,-0.5,6.0,0,0.532,-9.1,-0.1,-6.0,0,0.512,7.0,-0.2,109.0,145.0,109.0,145.0,Hawaii,Long Beach St.,True
53,82,35.0,2:00 PM,Hart Center,233,Central Conn,317,Holy Cross,Central Conn. St.,Holy Cross,-3.5,0.5122,False,3.5,0.5349,True,0,0.714,4.3,4.4,0,0.75,-1.8,9.3,0,0.5,-3.6,0.3,0,1.0,20.0,+4.0,Holy Cross,3.5,0.5349,0,0.571,-10.4,0.7,Central Conn,-3.5,0.5122,0,0.5,-2.5,-5.8,Central Conn. St.,Holy Cross,-3.5,3.5,0,0.466,-2.3,-0.7,0,0.535,-6.1,0.7,0,0.452,-1.1,-0.7,0,0.383,3.4,-2.3,3.5,0,0.483,-8.9,-0.1,-3.5,0,0.407,1.3,-3.5,Central Conn. St.,Holy Cross,-3.5,3.5,0,0.475,-7.1,-0.7,0,0.534,-10.8,0.6,0,0.439,-5.3,-0.9,0,0.388,-1.5,-2.3,3.5,0,0.467,-8.9,-0.3,-3.5,0,0.429,1.2,-3.4,43.0,112.0,43.0,112.0,Central Conn. St.,Holy Cross,False
54,84,32.5,2:00 PM,Stopher Gymnasium,350,New Orleans,204,Nicholls,New Orleans,Nicholls State,11.5,0.5238,True,-11.5,0.5238,False,0,0.571,-13.6,1.1,0,0.75,-15.0,9.0,0,0.5,4.8,-0.5,0,0.0,16.8,-5.0,New Orleans,11.5,0.5238,0,0.6,-15.4,6.3,Nicholls,-11.5,0.5238,0,0.0,-1.5,-5.8,New Orleans,Nicholls State,11.5,-11.5,0,0.486,-1.6,-0.7,0,0.514,-9.1,-0.8,0,0.471,-3.1,-0.4,0,0.446,7.3,0.2,11.5,0,0.493,-10.3,-0.7,-11.5,0,0.462,6.8,-0.2,New Orleans,Nicholls State,11.5,-11.5,0,0.497,-1.5,-1.1,0,0.474,-10.3,-2.4,0,0.486,0.8,0.1,0,0.436,12.5,0.1,11.5,0,0.452,-13.5,-2.7,-11.5,0,0.451,6.8,-0.4,210.0,212.0,212.0,210.0,New Orleans,Nicholls State,False
55,86,28.9,2:00 PM,Stroh Center,337,Morgan St,242,Bowling Grn,Morgan St.,Bowling Green,9.5,0.5238,True,-9.5,0.5238,False,0,0.429,9.9,-3.9,0,0.25,-13.3,-6.6,0,0.429,3.6,3.6,0,0.333,22.0,+11.5,Morgan St,9.5,0.5238,0,0.4,-11.4,-4.1,Bowling Grn,-9.5,0.5238,0,0.333,20.0,6.3,Morgan St.,Bowling Green,9.5,-9.5,0,0.457,-2.7,-1.5,0,0.458,-9.0,-1.8,0,0.486,0.3,-0.5,0,0.482,5.7,-0.8,9.5,0,0.463,-11.2,-1.8,-9.5,0,0.486,5.2,-0.9,Morgan St.,Bowling Green,9.5,-9.5,0,0.44,-1.6,-1.5,0,0.451,-9.7,-1.8,0,0.474,0.7,-1.2,0,0.431,5.0,-2.3,9.5,0,0.483,-10.2,-1.0,-9.5,0,0.434,3.7,-2.4,185.0,28.0,28.0,185.0,Morgan St.,Bowling Green,True
56,87,26.9,5:00 PM,Viking Pavilion,330,Denver,261,Portland St,Denver,Portland St.,8.5,0.5283,True,-8.5,0.5192,False,0,0.556,-3.4,0.0,0,0.5,-13.3,0.8,0,0.429,-0.5,-3.5,0,0.0,25.0,-3.5,Denver,8.5,0.5283,0,0.429,-13.6,-3.4,Portland St,-8.5,0.5192,0,0.5,6.0,1.8,Denver,Portland St.,8.5,-8.5,0,0.492,-1.5,-0.4,0,0.444,-8.5,-1.5,0,0.493,1.0,-0.1,0,0.488,9.1,-0.4,8.5,0,0.466,-8.4,-0.6,-8.5,0,0.472,4.8,-1.0,Denver,Portland St.,8.5,-8.5,0,0.47,-2.8,-0.8,0,0.442,-9.2,-1.4,0,0.496,2.2,-0.2,0,0.435,10.1,-1.2,8.5,0,0.476,-8.2,-0.5,-8.5,0,0.439,3.4,-1.9,70.0,235.0,235.0,70.0,Denver,Portland St.,False
57,89,23.0,4:00 PM,The Nest,308,Neb Omaha,311,Sac State,Nebraska Omaha,Sacramento State,1.0,0.5349,True,-1.0,0.5122,False,0,0.667,-4.9,0.1,0,1.0,-5.2,7.1,0,0.571,0.5,2.9,0,0.333,15.3,+7.0,Neb Omaha,1.0,0.5349,0,0.625,-8.9,-0.4,Sac State,-1.0,0.5122,0,0.5,28.0,13.5,Nebraska Omaha,Sacramento State,1.0,-1.0,0,0.509,-3.4,-0.5,0,0.519,-10.2,-0.7,0,0.484,-4.5,-0.6,0,0.468,2.6,-0.6,1.0,0,0.522,-10.3,-0.5,-1.0,0,0.477,3.4,-1.0,Nebraska Omaha,Sacramento State,1.0,-1.0,0,0.507,-3.5,-0.7,0,0.506,-10.1,-1.1,0,0.5,-1.2,-0.4,0,0.451,5.3,-1.0,1.0,0,0.518,-10.1,-0.8,-1.0,0,0.455,3.2,-1.6,206.0,260.0,260.0,206.0,Nebraska Omaha,Sacramento State,False
58,92,19.6,3:00 PM,Comerica Center,344,Stony Brook,292,Air Force,Stony Brook,Air Force,5.5,0.5192,True,-5.5,0.5283,False,0,0.143,-13.0,-10.5,0,0.2,-23.8,-11.1,0,0.333,-3.3,-3.3,0,0.333,0.8,-4.3,Stony Brook,5.5,0.5192,0,0.143,-21.7,-10.5,Air Force,-5.5,0.5283,0,0.4,2.6,-4.1,Stony Brook,Air Force,5.5,-5.5,0,0.511,0.0,-0.2,0,0.543,-4.7,-0.1,0,0.501,-1.1,-0.1,0,0.485,4.7,-0.5,5.5,0,0.504,-8.2,0.4,-5.5,0,0.502,6.4,-0.1,Stony Brook,Air Force,5.5,-5.5,0,0.529,1.8,-0.2,0,0.555,-3.1,0.0,0,0.466,-3.9,-1.3,0,0.468,1.5,-1.0,5.5,0,0.522,-8.4,0.3,-5.5,0,0.44,4.4,-1.6,290.0,1.0,1.0,290.0,Stony Brook,Air Force,True
59,94,16.6,6:00 PM,Ted Grant Court,326,Binghamton,325,Le Moyne,Binghamton,Le Moyne,1.0,0.5238,True,-1.0,0.5238,False,0,0.556,-4.4,-0.7,0,0.4,-17.6,-2.8,0,0.333,-8.0,-0.3,0,0.0,3.0,-12.0,Binghamton,1.0,0.5238,0,0.5,-11.5,-1.0,Le Moyne,-1.0,0.5238,0,0.0,-3.0,-4.5,Binghamton,Le Moyne,1.0,-1.0,0,0.5,-4.6,0.2,0,0.521,-9.2,0.7,0,0.541,-2.9,3.1,0,0.583,14.3,4.8,1.0,0,0.492,-10.2,0.2,-1.0,0,0.6,11.5,7.2,Binghamton,Le Moyne,1.0,-1.0,0,0.484,-4.4,-0.1,0,0.524,-9.9,0.8,0,0.541,-1.0,3.1,0,0.583,14.3,4.8,1.0,0,0.487,-9.1,0.2,-1.0,0,0.6,11.5,7.2,24.0,143.0,143.0,24.0,Binghamton,Le Moyne,False
