Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
42,33.8,7:00 PM,Stroh Center,324,Niagara,228,Bowling Grn,Niagara,Niagara,Bowling Green,Bowling Green,+9.5,−112,True,-9.5,−108,False,Niagara,0-2-0,0.0%,-2.3,-5.3,0-2-0,0.0%,-21.0,-5.3,Bowling Grn,2-2-0,50.0%,8.8,10.3,1-1-0,50.0%,29.0,+17.5,Niagara,+9.5,−112,0-2-0,0.0%,-21.0,-5.3,Bowling Grn,-9.5,−108,1-0-0,100.0%,64.0,35.5,42,33.8,7:00 PM,Stroh Center,324,Niagara,228,Bowling Grn,Niagara,Niagara,Bowling Green,Bowling Green,+9.5,−112,True,-9.5,−108,False,Niagara,349-341-11,50.6%,-0.7,0.0,178-156-3,53.3%,-4.6,0.4,Bowling Grn,364-384-13,48.7%,0.4,-0.5,160-171-7,48.3%,5.7,-0.8,Niagara,+9.5,−112,203-180-4,53.0%,-6.3,0.8,Bowling Grn,-9.5,−108,156-163-8,48.9%,5.3,-0.9,42,33.8,7:00 PM,Stroh Center,324,Niagara,228,Bowling Grn,Niagara,Niagara,Bowling Green,Bowling Green,+9.5,−112,True,-9.5,−108,False,Niagara,148-146-2,50.3%,-3.0,-0.1,78-70-1,52.7%,-6.6,0.2,Bowling Grn,138-152-6,47.6%,0.7,-1.2,56-73-5,43.4%,5.0,-2.3,Niagara,+9.5,−112,107-94-2,53.2%,-6.4,0.9,Bowling Grn,-9.5,−108,59-75-5,44.0%,3.8,-2.3
43,31.9,5:30 PM,Alumni Hall,261,Quinnipiac,307,Navy,Quinnipiac,Quinnipiac,Navy,Navy,-1,−112,False,+1,−108,True,Quinnipiac,0-3-0,0.0%,-5.5,-7.8,0-2-0,0.0%,-24.5,-10.5,Navy,2-2-0,50.0%,-8.3,-7.6,1-2-0,33.3%,-8.7,-13.2,Navy,+1,−108,1-0-0,100.0%,-7.0,9.0,Quinnipiac,-1,−112,0-1-0,0.0%,3.0,-2.5,43,31.9,5:30 PM,Alumni Hall,261,Quinnipiac,307,Navy,Quinnipiac,Quinnipiac,Navy,Navy,-1,−112,False,+1,−108,True,Quinnipiac,153-170-9,47.4%,-0.4,-0.3,72-69-6,51.1%,-3.9,-0.3,Navy,124-120-3,50.8%,-0.5,0.2,52-53-1,49.5%,4.0,-1.0,Navy,+1,−108,61-72-1,45.9%,-7.9,0.6,Quinnipiac,-1,−112,64-85-5,43.0%,3.6,-1.6,43,31.9,5:30 PM,Alumni Hall,261,Quinnipiac,307,Navy,Quinnipiac,Quinnipiac,Navy,Navy,-1,−112,False,+1,−108,True,Quinnipiac,134-147-9,47.7%,-0.6,-0.2,63-60-6,51.2%,-4.1,-0.1,Navy,109-104-3,51.2%,0.7,0.0,48-51-1,48.5%,3.4,-1.3,Navy,+1,−108,48-56-1,46.2%,-7.0,0.5,Quinnipiac,-1,−112,55-72-5,43.3%,3.5,-1.5
44,28.9,7:00 PM,Chesapeake Employers Insurance Arena,319,Hampton,264,Maryland Bc,,Hampton,UMBC,UMBC,N/A,N/A,False,-7,−110,False,Hampton,1-2-0,33.3%,2.8,-1.8,1-1-0,50.0%,-18.5,-0.5,Maryland Bc,1-2-0,33.3%,11.2,-6.8,1-1-0,50.0%,26.3,+3.0,Maryland Bc,-7,−110,0-2-0,0.0%,-28.5,-16.3,Hampton,N/A,N/A,0,0,0.0,0.0,44,28.9,7:00 PM,Chesapeake Employers Insurance Arena,319,Hampton,264,Maryland Bc,,Hampton,UMBC,UMBC,N/A,N/A,False,-7,−110,False,Hampton,129-124-2,51.0%,0.2,0.3,59-56-0,51.3%,-3.9,0.1,Maryland Bc,123-113-3,52.1%,-2.3,1.1,51-46-0,52.6%,2.5,1.0,Maryland Bc,-7,−110,68-64-2,51.5%,-7.4,1.4,Hampton,N/A,N/A,32-28-1,53.3%,5.4,0.7,44,28.9,7:00 PM,Chesapeake Employers Insurance Arena,319,Hampton,264,Maryland Bc,,Hampton,UMBC,UMBC,N/A,N/A,False,-7,−110,False,Hampton,110-100-2,52.4%,-1.7,0.4,52-50-0,51.0%,-8.2,0.0,Maryland Bc,111-98-2,53.1%,0.2,1.4,48-43-0,52.8%,5.5,1.0,Maryland Bc,-7,−110,58-50-1,53.7%,-6.2,2.2,Hampton,N/A,N/A,28-19-1,59.6%,6.2,1.7
45,26.9,7:00 PM,McCann Arena,346,Dartmouth,240,Marist,Dartmouth,Dartmouth,Marist,Marist,+9,−108,True,-9,−112,False,Dartmouth,1-2-0,33.3%,11.3,-12.8,0-1-0,0.0%,-28.0,-23.0,Marist,1-2-0,33.3%,-1.0,0.7,0-1-0,0.0%,3.0,-4.0,Dartmouth,+9,−108,0-1-0,0.0%,-28.0,-23.0,Marist,-9,−112,0-1-0,0.0%,3.0,-4.0,45,26.9,7:00 PM,McCann Arena,346,Dartmouth,240,Marist,Dartmouth,Dartmouth,Marist,Marist,+9,−108,True,-9,−112,False,Dartmouth,230-263-19,46.7%,-4.8,-0.6,134-138-9,49.3%,-9.4,0.1,Marist,319-324-13,49.6%,-3.1,0.0,132-148-5,47.1%,0.7,-0.5,Dartmouth,+9,−108,189-202-15,48.3%,-9.9,-0.3,Marist,-9,−112,99-108-3,47.8%,4.5,-0.7,45,26.9,7:00 PM,McCann Arena,346,Dartmouth,240,Marist,Dartmouth,Dartmouth,Marist,Marist,+9,−108,True,-9,−112,False,Dartmouth,95-111-11,46.1%,-2.0,-0.5,53-61-7,46.5%,-7.4,-0.4,Marist,138-144-6,48.9%,-4.1,0.1,51-66-2,43.6%,-2.1,-0.8,Dartmouth,+9,−108,73-77-10,48.7%,-7.9,0.0,Marist,-9,−112,32-41-1,43.8%,3.4,-0.3
46,25.4,7:00 PM,Emil and Patricia Jones Convocation Center,238,E Kentucky,357,Chicago St,Eastern Kentucky,Eastern Kentucky,Chicago State,Chicago St.,-7.5,−110,False,+7.5,−110,True,E Kentucky,2-0-0,100.0%,6.7,12.5,2-0-0,100.0%,-4.5,12.5,Chicago St,1-3-0,25.0%,-29.8,-8.3,0-1-0,0.0%,-20.0,-14.5,Chicago St,+7.5,−110,1-3-0,25.0%,-29.8,-8.3,E Kentucky,-7.5,−110,0,0,0.0,0.0,46,25.4,7:00 PM,Emil and Patricia Jones Convocation Center,238,E Kentucky,357,Chicago St,Eastern Kentucky,Eastern Kentucky,Chicago State,Chicago St.,-7.5,−110,False,+7.5,−110,True,E Kentucky,315-304-14,50.9%,0.7,-0.2,172-148-5,53.8%,-6.7,0.2,Chicago St,105-123-4,46.1%,-10.9,-1.8,30-38-0,44.1%,-1.1,-1.8,Chicago St,+7.5,−110,98-113-3,46.5%,-18.3,-1.6,E Kentucky,-7.5,−110,137-165-7,45.4%,4.7,-1.6,46,25.4,7:00 PM,Emil and Patricia Jones Convocation Center,238,E Kentucky,357,Chicago St,Eastern Kentucky,Eastern Kentucky,Chicago State,Chicago St.,-7.5,−110,False,+7.5,−110,True,E Kentucky,139-141-6,49.6%,2.2,-0.4,72-71-2,50.4%,-5.8,-0.4,Chicago St,94-112-3,45.6%,-13.0,-2.0,30-38-0,44.1%,-1.9,-1.8,Chicago St,+7.5,−110,89-103-2,46.4%,-18.2,-1.6,E Kentucky,-7.5,−110,61-76-4,44.5%,4.1,-1.8
47,--,9:00 PM,Idaho Central Credit Union Arena,0,Evergreen State,299,Idaho,0,0,Idaho,Idaho,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Idaho,1-2-0,33.3%,-4.3,-1.7,0-1-0,0.0%,15.0,-2.0,Idaho,N/A,N/A,1-2-0,33.3%,-17.0,-1.7,Evergreen State,N/A,N/A,0,0,0.0,0.0,47,--,9:00 PM,Idaho Central Credit Union Arena,0,Evergreen State,299,Idaho,0,0,Idaho,Idaho,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Idaho,342-340-13,50.2%,-2.7,0.1,139-160-4,46.5%,2.8,-0.8,Idaho,N/A,N/A,251-221-10,53.2%,-8.3,0.8,Evergreen State,N/A,N/A,0,0,0.0,0.0,47,--,9:00 PM,Idaho Central Credit Union Arena,0,Evergreen State,299,Idaho,0,0,Idaho,Idaho,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Idaho,137-145-3,48.6%,-2.3,-0.2,57-65-2,46.7%,3.0,-1.1,Idaho,N/A,N/A,104-104-3,50.0%,-8.2,0.1,Evergreen State,N/A,N/A,0,0,0.0,0.0
47,--,2:00 PM,Joseph C. Rolle Activity Center,0,Embry-Riddle (Az),248,N Arizona,0,0,Northern Arizona,Northern Arizona,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Arizona,1-1-0,50.0%,19.0,0.3,0-0-0,0.0%,49.5,--,N Arizona,N/A,N/A,1-1-0,50.0%,-11.5,0.3,Embry-Riddle (Az),N/A,N/A,0,0,0.0,0.0,47,--,2:00 PM,Joseph C. Rolle Activity Center,0,Embry-Riddle (Az),248,N Arizona,0,0,Northern Arizona,Northern Arizona,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Arizona,316-323-14,49.5%,-1.0,-0.5,117-136-5,46.3%,6.9,-0.9,N Arizona,N/A,N/A,201-207-12,49.3%,-9.7,-0.6,Embry-Riddle (Az),N/A,N/A,0,0,0.0,0.0,47,--,2:00 PM,Joseph C. Rolle Activity Center,0,Embry-Riddle (Az),248,N Arizona,0,0,Northern Arizona,Northern Arizona,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Arizona,146-145-6,50.2%,-5.4,-0.8,49-63-2,43.8%,0.5,-1.8,N Arizona,N/A,N/A,120-103-5,53.8%,-9.8,-0.3,Embry-Riddle (Az),N/A,N/A,0,0,0.0,0.0
47,--,7:30 PM,Prather Coliseum,0,John Melvin University,301,Nw State,0,0,Northwestern State,Northwestern St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Nw State,3-0-0,100.0%,0.5,9.7,0-0-0,0.0%,41.0,--,Nw State,N/A,N/A,3-0-0,100.0%,-13.0,9.7,John Melvin University,N/A,N/A,0,0,0.0,0.0,47,--,7:30 PM,Prather Coliseum,0,John Melvin University,301,Nw State,0,0,Northwestern State,Northwestern St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Nw State,117-100-6,53.9%,-2.2,0.2,34-33-1,50.8%,5.9,0.7,Nw State,N/A,N/A,87-74-3,54.0%,-12.5,0.0,John Melvin University,N/A,N/A,0,0,0.0,0.0,47,--,7:30 PM,Prather Coliseum,0,John Melvin University,301,Nw State,0,0,Northwestern State,Northwestern St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Nw State,101-85-5,54.3%,-4.5,0.7,33-31-1,51.6%,3.2,0.8,Nw State,N/A,N/A,75-64-2,54.0%,-12.5,0.3,John Melvin University,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,0,Mt. Aloysius,350,Mercyhurst,0,0,0,0,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mercyhurst,3-0-1,100.0%,2.0,6.6,1-0-0,100.0%,18.0,+12.0,Mercyhurst,N/A,N/A,3-0-1,100.0%,-4.0,6.6,Mt. Aloysius,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,0,Mt. Aloysius,350,Mercyhurst,0,0,0,0,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mercyhurst,3-0-1,100.0%,-4.1,6.6,1-0-0,100.0%,18.0,12.0,Mercyhurst,N/A,N/A,3-0-1,100.0%,-4.0,6.6,Mt. Aloysius,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,0,Mt. Aloysius,350,Mercyhurst,0,0,0,0,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mercyhurst,3-0-1,100.0%,-1.2,6.6,1-0-0,100.0%,18.0,12.0,Mercyhurst,N/A,N/A,3-0-1,100.0%,-4.0,6.6,Mt. Aloysius,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,Gentry Center,0,East-West University,287,Tn State,0,0,Tennessee State,Tennessee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tn State,2-2-0,50.0%,2.6,2.9,1-0-0,100.0%,20.0,+1.5,Tn State,N/A,N/A,1-2-0,33.3%,-9.0,3.3,East-West University,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,Gentry Center,0,East-West University,287,Tn State,0,0,Tennessee State,Tennessee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tn State,315-315-11,50.0%,-2.7,-0.3,118-130-2,47.6%,4.0,-0.6,Tn State,N/A,N/A,200-190-9,51.3%,-9.8,0.0,East-West University,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,Gentry Center,0,East-West University,287,Tn State,0,0,Tennessee State,Tennessee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tn State,125-140-6,47.2%,-0.5,-0.5,56-51-2,52.3%,6.5,-0.1,Tn State,N/A,N/A,69-79-5,46.6%,-9.4,-0.3,East-West University,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,G.B. Hodge Center,0,Southern Wesleyan,320,Sc Upstate,0,0,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Sc Upstate,3-1-0,75.0%,-5.2,6.8,1-0-0,100.0%,14.5,+5.0,Sc Upstate,N/A,N/A,3-1-0,75.0%,-14.8,6.8,Southern Wesleyan,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,G.B. Hodge Center,0,Southern Wesleyan,320,Sc Upstate,0,0,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Sc Upstate,124-113-8,52.3%,-2.8,0.3,43-45-2,48.9%,5.0,-0.2,Sc Upstate,N/A,N/A,103-85-3,54.8%,-9.2,0.9,Southern Wesleyan,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,G.B. Hodge Center,0,Southern Wesleyan,320,Sc Upstate,0,0,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Sc Upstate,105-96-6,52.2%,-2.5,0.2,39-39-1,50.0%,5.2,-0.2,Sc Upstate,N/A,N/A,89-74-2,54.6%,-8.9,0.8,Southern Wesleyan,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,Chartway Arena at the Ted Constant Convocation Cen,0,Randolph-Macon,321,Old Dominion,0,0,Old Dominion,Old Dominion,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Old Dominion,0-4-0,0.0%,-17.3,-13.8,0-2-0,0.0%,0.5,-10.5,Old Dominion,N/A,N/A,0-2-0,0.0%,-35.0,-17.0,Randolph-Macon,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,Chartway Arena at the Ted Constant Convocation Cen,0,Randolph-Macon,321,Old Dominion,0,0,Old Dominion,Old Dominion,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Old Dominion,357-422-19,45.8%,3.2,-0.4,168-185-7,47.6%,8.4,0.1,Old Dominion,N/A,N/A,124-166-6,42.8%,-6.1,-0.3,Randolph-Macon,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,Chartway Arena at the Ted Constant Convocation Cen,0,Randolph-Macon,321,Old Dominion,0,0,Old Dominion,Old Dominion,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Old Dominion,135-171-6,44.1%,2.8,-0.5,68-69-1,49.6%,8.9,1.0,Old Dominion,N/A,N/A,46-65-2,41.4%,-6.2,-0.5,Randolph-Macon,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,Rose Hill Gymnasium,0,Georgian Court,178,Fordham,0,0,Fordham,Fordham,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Fordham,2-2-0,50.0%,-4.5,-2.6,1-0-0,100.0%,15.0,+1.0,Fordham,N/A,N/A,1-1-0,50.0%,-15.5,-0.8,Georgian Court,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,Rose Hill Gymnasium,0,Georgian Court,178,Fordham,0,0,Fordham,Fordham,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Fordham,320-377-15,45.9%,-5.1,-0.7,154-175-3,46.8%,0.1,-0.8,Fordham,N/A,N/A,232-276-14,45.7%,-10.5,-0.6,Georgian Court,N/A,N/A,0,0,0.0,0.0,47,--,7:00 PM,Rose Hill Gymnasium,0,Georgian Court,178,Fordham,0,0,Fordham,Fordham,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Fordham,135-149-5,47.5%,-2.2,-0.2,68-82-0,45.3%,2.1,-0.9,Fordham,N/A,N/A,92-97-4,48.7%,-7.8,0.3,Georgian Court,N/A,N/A,0,0,0.0,0.0
