Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
San Diego St,163-152-11,51.8%,8.4,0.6,93-79-7,54.1%,7.3,0.7,45-42-2,51.7%,10.0,0.4,38-32-5,54.3%,11.5,2.2,119-117-5,50.4%,7.0,0.0,49-56-5,46.7%,2.7,-0.4,27-31-2,46.6%,-4.8,-0.2,134-121-9,52.6%,10.3,0.7,77-63-5,55.0%,14.3,+1.1,18-13-0,58.1%,3.3,0.8,16-13-0,55.2%,12.6,2.1,35-41-0,46.1%,10.2,+0.1,35-32-4,52.2%,9.0,+0.7,84-84-9,50.0%,7.7,+0.4
Santa Clara,150-140-8,51.7%,0.3,0.1,94-77-6,55.0%,-1.5,0.5,61-58-4,51.3%,0.2,0.2,63-61-5,50.8%,-0.3,0.3,83-75-2,52.5%,-0.1,+0.2,58-44-3,56.9%,-4.7,1.2,83-69-6,54.6%,-8.2,0.3,64-71-2,47.4%,7.6,-0.3,68-79-3,46.3%,4.0,-1.3,4-10-1,28.6%,-5.8,-5.4,54-32-1,62.8%,-0.2,1.8,19-33-0,36.5%,4.1,-2.4,37-30-2,55.2%,1.3,+1.0,31-40-2,43.7%,2.2,-0.9
Navy,109-102-3,51.7%,0.8,0.2,77-68-3,53.1%,0.4,0.4,28-20-0,58.3%,1.3,1.8,43-50-2,46.2%,-0.4,-0.1,59-48-1,55.1%,2.2,+0.2,57-49-1,53.8%,-2.0,1.3,48-56-1,46.2%,-7.0,0.5,61-45-2,57.6%,5.4,0.1,48-49-1,49.5%,3.6,-0.9,8-4-1,66.7%,3.8,2.2,4-10-0,28.6%,-6.1,-4.4,19-16-0,54.3%,5.2,+1.5,13-18-0,41.9%,-3.3,-2.1,69-68-2,50.4%,1.3,0.0
Monmouth,157-147-6,51.6%,-0.3,0.0,78-75-3,51.0%,-0.9,0.1,53-46-2,53.5%,0.4,0.8,65-64-4,50.4%,-2.6,-0.5,88-78-1,53.0%,2.0,+0.4,77-72-3,51.7%,-3.9,-0.1,75-67-2,52.8%,-7.8,0.3,80-78-4,50.6%,6.1,-0.3,61-61-3,50.0%,3.9,-0.1,7-17-1,29.2%,-3.1,-4.2,44-34-1,56.4%,-0.4,-0.8,43-28-2,60.6%,2.9,+1.6,36-44-1,45.0%,-2.0,-1.8,53-50-2,51.5%,-0.2,+0.7
UAB,159-149-8,51.6%,6.1,0.0,103-97-5,51.5%,4.9,0.2,66-53-4,55.5%,6.1,1.2,54-41-2,56.8%,6.4,1.3,101-103-6,49.5%,5.6,-0.6,51-62-3,45.1%,-0.3,-0.7,52-42-3,55.3%,-3.9,2.3,103-105-5,49.5%,7.9,-1.1,80-62-5,56.3%,12.6,+0.7,17-14-0,54.8%,-1.1,-1.1,28-32-2,46.7%,7.4,-0.2,27-24-1,52.9%,11.4,-0.7,29-28-2,50.9%,4.0,+0.2,48-50-2,49.0%,7.4,-0.9
VA Tech,159-149-1,51.6%,4.7,0.6,75-66-0,53.2%,4.4,0.6,39-43-0,47.6%,5.6,-0.3,58-63-0,47.9%,0.9,0.3,94-85-1,52.5%,6.2,+0.4,42-62-1,40.4%,-5.0,-1.6,63-66-0,48.8%,-6.5,0.3,93-82-1,53.1%,11.2,0.7,89-61-0,59.3%,12.0,+2.0,12-6-0,66.7%,2.7,3.9,19-11-0,63.3%,3.3,1.9,42-49-0,46.2%,6.6,-0.3,42-34-1,55.3%,3.0,+1.6,89-89-1,50.0%,4.7,+0.4
UCSB,143-134-7,51.6%,4.8,-0.2,92-78-0,54.1%,3.1,0.3,64-66-2,49.2%,3.8,-0.4,43-52-2,45.3%,2.4,-1.6,95-80-5,54.3%,5.5,+0.4,74-59-2,55.6%,-0.3,0.9,46-44-1,51.1%,-5.8,0.4,96-89-6,51.9%,7.0,-0.4,50-61-4,45.1%,10.1,-2.1,13-12-0,52.0%,3.9,-0.5,36-24-3,60.0%,7.6,2.1,34-32-4,51.5%,10.9,-0.4,17-24-3,41.5%,-0.9,-1.8,30-32-2,48.4%,4.4,-2.0
Marquette,167-157-4,51.5%,4.6,0.4,77-62-2,55.4%,6.7,2.0,44-37-0,54.3%,8.6,0.6,55-59-1,48.3%,3.2,-0.2,107-93-3,53.5%,4.5,+0.6,59-47-2,55.7%,-1.6,0.9,61-58-3,51.3%,-5.5,0.2,104-96-1,52.0%,10.6,0.5,86-85-0,50.3%,10.0,+0.4,9-7-1,56.3%,-2.2,1.7,6-11-0,35.3%,6.8,-1.6,50-53-1,48.5%,3.4,-0.8,40-42-1,48.8%,2.7,-0.7,108-102-3,51.4%,3.5,+0.4
Jackson St,101-95-3,51.5%,-2.8,0.1,66-51-1,56.4%,-1.7,0.9,41-38-2,51.9%,-1.4,-0.2,53-52-1,50.5%,-4.4,-0.5,45-39-2,53.6%,0.3,+1.1,70-54-2,56.5%,-8.2,0.7,66-50-3,56.9%,-11.4,0.9,34-43-0,44.2%,5.7,-0.9,23-31-0,42.6%,6.7,-0.9,3-4-0,42.9%,-1.1,1.7,34-37-0,47.9%,-3.1,-0.7,15-19-2,44.1%,0.0,+0.2,20-25-0,44.4%,-7.9,-2.2,23-16-1,59.0%,-4.9,+1.9
Southern,101-95-3,51.5%,0.1,0.5,62-55-1,53.0%,0.5,1.0,39-42-2,48.2%,0.1,-0.1,44-50-2,46.8%,-2.0,0.0,54-42-1,56.3%,3.2,+1.1,52-58-3,47.3%,-8.0,-0.3,49-47-3,51.0%,-12.1,0.4,51-47-0,52.0%,6.7,0.6,42-20-0,67.7%,12.4,+3.8,5-6-0,45.5%,-5.3,-3.2,37-26-1,58.7%,3.5,3.1,13-19-2,40.6%,4.4,-1.6,26-21-0,55.3%,-6.2,+1.0,20-21-0,48.8%,-4.3,-1.2
UCSD,52-49-2,51.5%,0.5,0.0,28-27-0,50.9%,-1.7,-0.2,25-23-1,52.1%,-0.2,-0.3,27-24-1,52.9%,0.5,0.6,22-23-1,48.9%,0.9,-0.6,26-27-0,49.1%,-5.3,0.4,29-31-2,48.3%,-6.5,0.8,23-16-0,59.0%,5.2,-0.3,26-17-2,60.5%,7.3,+0.8,3-5-0,37.5%,-4.4,-4.1,14-14-0,50.0%,-0.1,-0.3,8-8-1,50.0%,10.5,-0.1,16-14-1,53.3%,-3.8,+0.6,10-6-1,62.5%,7.2,+4.9
Miss Val St,105-99-1,51.5%,-16.7,-1.0,60-58-1,50.9%,-15.0,-1.6,42-50-0,45.7%,-16.8,-2.3,92-80-1,53.5%,-16.5,-0.1,12-10-0,54.6%,-9.9,-1.2,68-72-1,48.6%,-22.4,-2.0,103-99-1,51.0%,-19.7,-1.1,1-0-0,100.0%,9.0,7.5,32-25-0,56.1%,-5.6,+1.0,2-2-0,50.0%,-19.3,-0.5,42-28-0,60.0%,-13.1,1.6,23-23-0,50.0%,-17.8,+0.1,22-18-0,55.0%,-20.5,-0.4,19-19-1,50.0%,-23.4,-2.6
Campbell,106-100-3,51.5%,1.9,0.4,74-63-1,54.0%,-0.7,0.6,31-32-0,49.2%,2.0,-0.2,51-40-1,56.0%,2.9,1.5,52-60-2,46.4%,-0.1,-0.7,54-41-3,56.8%,-4.2,1.0,60-50-2,54.6%,-5.5,1.3,43-50-1,46.2%,4.5,-0.9,44-46-0,48.9%,7.8,-0.3,13-10-0,56.5%,3.2,1.4,15-15-1,50.0%,-0.2,-0.4,15-21-1,41.7%,10.7,-1.2,17-16-1,51.5%,-3.0,+1.0,47-43-2,52.2%,2.5,+0.8
Loyola-Chi,163-154-4,51.4%,5.7,0.4,87-91-2,48.9%,4.7,-0.1,33-39-2,45.8%,7.6,0.5,52-53-2,49.5%,3.8,0.2,108-96-2,52.9%,6.0,+0.5,61-52-4,54.0%,-0.6,0.1,55-43-1,56.1%,-4.7,1.2,108-107-3,50.2%,9.1,0.2,71-75-0,48.6%,11.6,+0.3,17-10-1,63.0%,9.7,2.5,9-10-0,47.4%,11.0,2.1,41-38-1,51.9%,7.2,+0.3,35-25-1,58.3%,6.6,+2.0,104-95-1,52.3%,3.9,-0.1
Lg Beach St,152-144-6,51.4%,-1.2,-0.2,80-86-5,48.2%,-2.0,-0.5,57-53-1,51.8%,2.3,0.5,73-67-2,52.1%,-1.4,-0.1,74-74-4,50.0%,-1.8,-0.6,74-74-1,50.0%,-7.2,-0.3,91-76-3,54.5%,-8.7,0.2,57-68-3,45.6%,4.5,-1.0,54-53-3,50.5%,6.7,-0.3,15-11-1,57.7%,-3.6,0.6,35-44-1,44.3%,-3.7,-1.0,27-25-1,51.9%,5.5,-0.3,45-33-0,57.7%,-5.7,+0.4,45-36-3,55.6%,-3.0,-0.7
S Florida,152-144-8,51.4%,-3.1,0.0,51-63-2,44.7%,-3.6,-0.5,36-42-2,46.2%,-1.9,-0.4,82-88-2,48.2%,-5.4,-0.6,65-52-6,55.6%,-1.1,+0.7,64-45-5,58.7%,-8.0,1.0,105-94-5,52.8%,-8.3,0.6,46-50-3,47.9%,5.8,-1.2,71-86-3,45.2%,0.4,-0.9,3-5-0,37.5%,-6.6,-2.5,11-13-0,45.8%,-3.1,0.2,50-46-2,52.1%,-2.2,-0.5,51-35-4,59.3%,-3.5,+1.4,102-84-6,54.8%,-3.5,+0.3
Michigan,173-164-2,51.3%,5.9,0.7,82-65-1,55.8%,6.3,2.0,43-49-0,46.7%,6.5,0.4,59-57-0,50.9%,4.6,0.5,110-104-2,51.4%,5.8,+0.7,48-58-0,45.3%,-2.5,-0.3,50-55-1,47.6%,-4.4,1.3,121-107-1,53.1%,10.2,0.3,81-76-2,51.6%,11.0,+0.1,18-6-0,75.0%,8.1,6.7,9-13-0,40.9%,4.6,-1.0,39-49-1,44.3%,4.4,-0.8,52-50-0,51.0%,6.5,-0.1,103-96-2,51.8%,5.4,+0.3
St Josephs,154-146-7,51.3%,-1.2,-0.1,71-81-4,46.7%,-2.9,-1.7,35-35-0,50.0%,0.4,-0.1,77-75-6,50.7%,-2.2,-0.1,73-65-1,52.9%,-0.1,+0.1,61-59-5,50.8%,-5.5,0.2,90-78-6,53.6%,-6.9,0.5,62-62-1,50.0%,5.9,-0.9,67-66-2,50.4%,3.1,-0.5,9-7-0,56.3%,-5.6,-1.1,12-10-0,54.6%,-2.5,-1.3,40-35-0,53.3%,1.9,+1.4,43-30-3,58.9%,-0.5,+1.8,98-94-7,51.0%,-1.2,+0.1
Northwestern,156-148-9,51.3%,2.4,0.5,63-60-3,51.2%,0.4,-0.2,49-38-0,56.3%,7.4,2.5,70-66-7,51.5%,-0.4,0.7,79-80-2,49.7%,3.5,+0.2,59-48-3,55.1%,-5.0,1.0,79-78-6,50.3%,-6.5,0.3,76-70-3,52.1%,10.9,0.8,77-81-5,48.7%,8.0,+0.4,4-7-0,36.4%,-7.9,-6.7,9-9-0,50.0%,5.0,0.3,53-51-2,51.0%,4.8,+1.4,40-37-4,52.0%,2.2,+0.6,94-94-9,50.0%,0.4,+0.1
Drake,157-149-6,51.3%,3.3,0.7,94-77-5,55.0%,1.2,0.8,36-37-1,49.3%,5.7,1.4,59-60-3,49.6%,-0.7,0.0,94-86-3,52.2%,4.8,+1.0,48-69-2,41.0%,-4.5,-1.5,68-74-3,47.9%,-7.0,0.0,88-74-3,54.3%,9.4,1.3,76-55-1,58.0%,10.7,+2.1,20-11-2,64.5%,4.8,2.8,9-6-1,60.0%,9.0,2.5,33-41-1,44.6%,8.5,+0.9,30-31-0,49.2%,1.3,+0.1,92-95-2,49.2%,1.5,-0.1
Kansas,178-169-5,51.3%,9.1,-0.1,97-92-3,51.3%,8.6,0.3,62-54-1,53.5%,11.4,0.9,39-25-2,60.9%,10.0,1.9,133-139-3,48.9%,8.6,-0.6,54-52-1,50.9%,2.1,-0.7,22-27-1,44.9%,-6.7,-3.4,155-141-4,52.4%,11.3,0.5,75-75-4,50.0%,14.7,+0.2,15-9-0,62.5%,5.8,-0.1,27-31-0,46.6%,5.1,-1.2,42-52-1,44.7%,9.1,-1.6,39-25-1,60.9%,10.9,+1.2,74-75-4,49.7%,9.4,-0.3
N Kentucky,140-133-2,51.3%,4.2,0.6,86-81-2,51.5%,1.9,-0.1,48-54-0,47.1%,2.6,-0.5,54-44-0,55.1%,4.9,1.7,84-84-2,50.0%,3.6,+0.2,67-61-1,52.3%,-2.1,0.7,55-49-0,52.9%,-6.3,1.3,80-83-2,49.1%,7.5,-0.1,59-60-1,49.6%,10.9,+0.5,12-12-0,50.0%,3.1,1.1,36-28-1,56.3%,4.7,0.1,27-30-0,47.4%,10.4,+0.9,27-22-0,55.1%,2.4,+2.6,44-39-1,53.0%,5.9,+2.1
GA Southern,141-134-8,51.3%,3.0,0.4,97-83-6,53.9%,0.9,1.0,63-60-3,51.2%,1.8,-0.1,58-60-6,49.2%,2.0,-0.1,77-72-2,51.7%,3.0,+0.6,71-72-1,49.7%,-4.1,0.1,75-72-1,51.0%,-5.9,0.7,64-61-7,51.2%,5.5,0.2,56-48-7,53.9%,11.1,+1.2,11-10-0,52.4%,2.7,-1.0,42-41-2,50.6%,1.8,0.9,24-26-1,48.0%,12.3,-0.3,20-25-1,44.4%,-3.6,-0.9,25-23-3,52.1%,7.2,+1.5
Texas A&M,161-153-3,51.3%,3.9,-0.1,92-81-2,53.2%,2.3,0.2,35-42-1,45.5%,6.3,-1.6,59-57-2,50.9%,1.1,-1.2,95-93-1,50.5%,4.4,+0.3,55-43-2,56.1%,-1.5,1.8,65-61-1,51.6%,-5.0,1.0,95-91-2,51.1%,8.6,-0.7,72-79-1,47.7%,8.7,-1.1,11-9-0,55.0%,-1.0,-0.4,9-11-0,45.0%,9.2,2.0,38-40-1,48.7%,6.5,-0.5,31-32-0,49.2%,4.7,-0.5,106-91-2,53.8%,2.8,+0.3
Towson,142-135-7,51.3%,2.9,0.4,106-92-6,53.5%,2.0,0.7,54-56-3,49.1%,1.8,0.5,55-65-4,45.8%,2.4,-0.2,81-65-3,55.5%,4.0,+1.0,68-49-4,58.1%,0.0,1.7,70-60-4,53.9%,-4.8,1.0,71-73-3,49.3%,6.2,0.0,56-53-2,51.4%,8.5,+0.3,14-14-0,50.0%,-1.6,0.1,41-34-1,54.7%,1.8,0.3,18-25-1,41.9%,8.8,-0.8,18-18-0,50.0%,-0.4,+0.2,33-31-3,51.6%,7.0,+0.5
Vanderbilt,163-155-7,51.3%,0.6,0.3,94-90-5,51.1%,-0.8,0.0,35-30-2,53.9%,6.3,0.4,84-79-5,51.5%,-1.6,0.2,75-71-1,51.4%,2.2,+0.7,64-45-3,58.7%,-5.8,1.2,96-86-5,52.8%,-6.9,0.2,67-66-2,50.4%,10.5,0.5,81-88-4,47.9%,5.4,-0.1,10-5-0,66.7%,0.3,2.8,9-5-0,64.3%,9.7,3.3,32-36-1,47.1%,2.1,-0.3,37-29-1,56.1%,3.2,+1.6,109-115-5,48.7%,-1.6,-0.1
IPFW,147-140-4,51.2%,4.0,0.3,82-74-2,52.6%,0.6,0.5,46-52-1,46.9%,0.4,-1.1,56-59-1,48.7%,4.1,-0.9,88-76-3,53.7%,4.0,+1.2,78-70-1,52.7%,-3.4,0.2,75-61-3,55.2%,-5.4,0.9,69-77-1,47.3%,5.6,-0.7,61-59-2,50.8%,12.2,+0.6,10-9-0,52.6%,-2.2,0.4,28-31-0,47.5%,9.9,-0.5,25-34-2,42.4%,12.5,-1.2,40-32-0,55.6%,1.5,+1.1,63-48-3,56.8%,4.6,+1.8
Kent St,148-141-13,51.2%,4.3,0.1,86-83-9,50.9%,2.0,-0.1,32-29-2,52.5%,5.8,0.3,50-50-5,50.0%,4.2,0.1,93-88-8,51.4%,3.7,-0.2,63-63-5,50.0%,-2.0,-0.1,56-51-3,52.3%,-4.5,1.4,90-89-10,50.3%,5.9,-0.8,64-62-6,50.8%,10.6,0.0,12-8-1,60.0%,1.1,0.3,6-3-1,66.7%,14.2,2.3,39-38-3,50.7%,9.5,+0.7,23-20-1,53.5%,2.1,-0.4,98-101-9,49.3%,3.5,-0.1
Akron,152-145-5,51.2%,6.0,0.7,89-83-3,51.7%,3.3,0.3,33-23-1,58.9%,10.8,3.4,51-42-0,54.8%,6.1,0.1,96-101-5,48.7%,5.8,+0.9,58-60-2,49.2%,-0.6,0.1,52-45-2,53.6%,-4.9,0.8,100-99-3,50.3%,8.2,0.7,69-57-1,54.8%,13.3,+1.4,7-17-1,29.2%,-1.6,-2.7,12-6-0,66.7%,11.9,4.2,31-41-1,43.1%,11.3,0.0,32-21-1,60.4%,5.7,+3.0,100-99-3,50.3%,4.9,0.0
IL-Chicago,155-148-6,51.2%,-2.0,0.0,86-85-5,50.3%,-3.4,-0.2,52-44-0,54.2%,0.0,0.7,82-86-3,48.8%,-3.6,-0.7,68-59-3,53.5%,-0.5,+0.8,67-71-4,48.6%,-7.7,-0.9,101-97-3,51.0%,-7.5,0.4,53-46-3,53.5%,5.8,0.1,77-65-2,54.2%,3.2,+0.4,7-13-0,35.0%,-6.3,-3.0,36-26-1,58.1%,-0.7,0.4,35-33-0,51.5%,2.7,+0.9,34-30-1,53.1%,-4.2,-0.3,60-65-5,48.0%,-3.6,-0.2
Cornell,113-108-3,51.1%,-0.3,0.5,66-69-2,48.9%,-2.9,0.2,56-53-1,51.4%,-0.5,0.7,66-49-1,57.4%,-1.4,1.3,42-56-2,42.9%,0.8,-0.7,58-64-2,47.5%,-6.5,-0.2,78-72-3,52.0%,-7.0,1.0,34-36-0,48.6%,5.2,-0.6,49-39-1,55.7%,7.6,+1.6,21-27-1,43.8%,-4.0,-1.0,10-4-1,71.4%,6.3,3.8,23-14-0,62.2%,10.1,+1.9,24-25-1,49.0%,-4.8,+0.1,26-24-0,52.0%,0.5,+0.6
N Mex State,113-108-4,51.1%,8.0,0.0,74-68-3,52.1%,6.5,0.1,43-46-0,48.3%,9.3,-1.1,32-32-3,50.0%,4.9,-0.5,78-74-1,51.3%,8.6,+0.3,46-51-2,47.4%,0.8,-1.2,37-39-0,48.7%,-7.0,-0.5,75-68-4,52.5%,9.3,0.3,41-37-2,52.6%,15.4,+1.0,12-14-0,46.2%,5.1,0.2,26-18-1,59.1%,10.2,0.7,19-20-0,48.7%,14.8,-1.8,20-20-1,50.0%,3.1,+1.5,32-30-3,51.6%,5.2,+0.9
Bucknell,115-110-1,51.1%,1.0,0.1,77-74-0,51.0%,1.3,0.2,26-23-0,53.1%,2.5,1.4,58-55-0,51.3%,-1.1,0.2,54-52-1,50.9%,2.4,-0.1,64-56-1,53.3%,-3.4,0.6,58-57-1,50.4%,-8.1,0.2,56-51-0,52.3%,5.9,0.1,44-48-0,47.8%,6.1,-0.9,3-7-0,30.0%,-0.1,-0.4,11-13-0,45.8%,-0.8,0.0,18-19-0,48.7%,1.2,-0.6,20-17-1,54.1%,-0.1,+0.2,75-67-1,52.8%,0.9,-0.3
UC Riverside,139-133-8,51.1%,-0.2,0.4,76-73-3,51.0%,-2.3,0.5,50-65-3,43.5%,-2.4,-1.2,68-65-4,51.1%,0.9,0.4,66-64-3,50.8%,-1.5,0.0,71-68-5,51.1%,-6.2,0.0,90-83-8,52.0%,-6.5,0.9,48-49-0,49.5%,4.7,-0.8,58-57-2,50.4%,6.5,+0.5,7-8-0,46.7%,0.7,0.5,35-30-4,53.9%,1.5,1.6,29-33-1,46.8%,5.8,+0.8,34-27-4,55.7%,-2.6,-0.4,47-30-1,61.0%,1.2,+1.6
Princeton,118-113-3,51.1%,6.1,0.9,83-69-3,54.6%,4.7,1.1,53-50-1,51.5%,7.4,1.1,33-36-1,47.8%,2.1,-1.2,83-71-2,53.9%,7.9,+2.0,59-50-3,54.1%,2.2,1.8,34-39-2,46.6%,-5.9,0.0,82-74-1,52.6%,8.3,1.2,44-49-0,47.3%,11.7,-0.2,27-24-1,52.9%,5.2,0.3,6-8-0,42.9%,5.9,1.3,16-21-0,43.2%,12.4,+0.5,19-23-0,45.2%,3.6,+0.3,32-31-1,50.8%,4.6,+0.9
UL Monroe,144-138-5,51.1%,-0.5,0.4,102-89-5,53.4%,-4.0,0.8,65-54-0,54.6%,0.7,1.4,72-79-4,47.7%,-2.0,0.0,69-55-1,55.7%,1.2,+1.3,73-71-3,50.7%,-8.5,-0.2,98-93-4,51.3%,-8.0,0.5,43-43-1,50.0%,5.1,0.1,63-56-2,52.9%,7.8,+1.4,7-6-1,53.9%,-9.8,-4.7,44-49-1,47.3%,-2.8,-0.4,13-24-0,35.1%,11.7,-0.3,29-25-0,53.7%,-1.9,-0.4,28-29-3,49.1%,2.3,+1.1
Arkansas,170-163-4,51.1%,5.3,0.1,102-95-1,51.8%,5.0,0.9,39-40-3,49.4%,8.5,0.5,51-57-1,47.2%,2.5,-0.7,114-101-3,53.0%,5.7,+0.1,55-51-0,51.9%,-2.9,-0.1,54-58-0,48.2%,-6.6,-1.1,114-105-4,52.1%,10.5,0.7,89-77-3,53.6%,11.9,+0.8,5-12-0,29.4%,-5.7,-3.9,10-7-0,58.8%,11.4,4.0,33-38-2,46.5%,4.7,-1.9,35-30-1,53.9%,6.8,0.0,116-104-1,52.7%,4.4,0.0
Alab A&M,98-94-2,51.0%,-7.9,-0.3,61-55-1,52.6%,-5.7,0.1,49-37-0,57.0%,-7.0,0.9,62-62-1,50.0%,-10.0,-0.8,33-28-1,54.1%,-2.6,+0.6,46-59-1,43.8%,-14.2,-2.4,80-75-2,51.6%,-11.4,-0.2,18-15-0,54.6%,6.4,-0.1,43-27-0,61.4%,1.0,+2.6,2-3-1,40.0%,-9.2,0.3,29-37-0,43.9%,-7.2,-2.6,22-17-0,56.4%,-8.9,+1.0,15-22-1,40.5%,-14.8,-3.0,18-17-1,51.4%,-10.7,+0.9
Jacksonville,100-96-3,51.0%,-0.2,0.4,65-61-2,51.6%,-3.5,0.3,24-37-1,39.3%,-1.1,-1.8,47-52-2,47.5%,2.0,0.8,52-42-1,55.3%,-2.8,+0.3,58-54-1,51.8%,-7.8,-0.6,61-59-1,50.8%,-9.1,-0.1,39-37-2,51.3%,7.3,1.1,38-38-2,50.0%,8.3,+1.3,9-6-1,60.0%,-1.8,3.0,20-20-0,50.0%,-4.2,-1.1,13-17-1,43.3%,11.5,-0.6,22-18-0,55.0%,-4.9,+1.3,47-33-1,58.8%,3.2,+2.3
Valparaiso,153-147-7,51.0%,2.1,-0.2,86-81-2,51.5%,-0.1,0.4,31-41-3,43.1%,4.2,0.0,77-58-2,57.0%,0.7,0.6,74-84-4,46.8%,2.6,-0.8,68-64-5,51.5%,-3.9,-0.5,73-77-5,48.7%,-8.1,-0.6,77-67-2,53.5%,8.0,0.3,63-66-2,48.8%,7.6,-0.5,12-7-0,63.2%,7.1,4.9,26-20-0,56.5%,8.8,0.1,34-37-1,47.9%,7.2,-0.8,33-29-4,53.2%,0.5,-1.0,84-79-4,51.5%,-1.7,-0.9
WI-Grn Bay,154-148-5,51.0%,-1.0,0.1,82-87-4,48.5%,-3.3,-0.1,57-53-2,51.8%,-0.8,-0.4,79-71-5,52.7%,-2.0,0.6,72-72-0,50.0%,0.3,-0.2,78-78-2,50.0%,-7.6,0.0,91-97-3,48.4%,-9.0,0.0,63-45-2,58.3%,7.3,0.9,61-60-3,50.4%,6.1,-0.2,16-8-0,66.7%,1.4,4.6,37-43-3,46.3%,-4.1,-0.9,33-33-0,50.0%,5.1,-1.2,39-28-1,58.2%,-2.7,+1.7,44-44-0,50.0%,0.8,+0.4
High Point,107-103-2,51.0%,1.5,-1.0,66-63-0,51.2%,-1.9,-1.7,31-29-1,51.7%,4.5,0.6,52-48-1,52.0%,1.6,-0.4,53-53-1,50.0%,0.2,-1.7,49-46-2,51.6%,-5.6,-1.7,59-54-2,52.2%,-8.6,-0.8,47-47-0,50.0%,5.9,-0.8,49-45-0,52.1%,8.7,-0.1,6-11-0,35.3%,-5.4,-6.1,15-13-0,53.6%,-0.9,-1.6,20-18-0,52.6%,11.4,+1.1,21-22-2,48.8%,-0.2,-0.7,55-50-1,52.4%,1.3,-0.9
Tarleton St,54-52-1,50.9%,3.8,0.9,34-31-1,52.3%,-1.5,0.9,22-27-1,44.9%,1.4,-0.3,23-22-0,51.1%,2.8,0.1,29-28-1,50.9%,5.2,+1.9,29-28-0,50.9%,-6.4,0.9,33-33-0,50.0%,-6.9,1.3,21-19-1,52.5%,6.2,0.2,21-19-1,52.5%,14.3,+0.3,4-5-0,44.4%,0.6,4.8,15-10-0,60.0%,1.7,1.3,14-11-0,56.0%,18.4,+3.5,6-10-0,37.5%,-10.9,-3.1,13-10-0,56.5%,10.8,+1.6
Wm & Mary,138-133-6,50.9%,0.1,-0.4,104-86-4,54.7%,-0.9,0.6,47-49-1,49.0%,2.2,-0.5,67-61-5,52.3%,0.2,-0.1,67-69-1,49.3%,-0.7,-0.9,69-72-3,48.9%,-6.2,-0.5,74-78-3,48.7%,-8.4,-0.1,64-54-3,54.2%,4.5,-0.6,59-49-3,54.6%,7.8,0.0,5-7-0,41.7%,-9.8,-3.7,44-35-3,55.7%,-1.6,-0.5,18-21-1,46.2%,8.4,-1.6,16-26-1,38.1%,-6.1,-3.9,42-42-2,50.0%,0.5,+0.2
NC-Wilmgton,143-138-9,50.9%,2.7,0.3,87-93-5,48.3%,0.4,0.1,48-56-3,46.2%,2.4,-0.4,54-54-4,50.0%,1.2,0.0,88-80-5,52.4%,3.1,+0.5,64-63-6,50.4%,-3.5,-0.1,71-65-6,52.2%,-6.8,0.4,70-73-3,49.0%,6.5,0.1,52-53-3,49.5%,9.9,+0.5,16-13-0,55.2%,0.9,2.3,40-32-2,55.6%,3.3,1.2,25-29-2,46.3%,9.3,-0.9,31-16-2,66.0%,1.7,+2.3,39-37-4,51.3%,3.2,-0.5
Arizona,171-165-8,50.9%,11.4,0.7,97-102-5,48.7%,9.9,0.1,66-58-2,53.2%,12.0,0.7,35-37-0,48.6%,8.6,0.2,130-123-8,51.4%,11.4,+0.7,58-46-2,55.8%,5.3,0.5,18-19-1,48.7%,-2.9,0.8,153-144-7,51.5%,13.3,0.8,84-80-5,51.2%,18.1,+2.3,9-13-1,40.9%,2.7,-1.3,36-46-1,43.9%,8.0,-0.9,40-35-1,53.3%,13.4,+1.5,34-28-2,54.8%,14.0,+1.9,60-48-4,55.6%,15.1,+2.4
