Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
55,19.6,9:00 PM,Hamilton Gymnasium,289,Sac State,347,Denver,Sacramento State,Sacramento State,Denver,Denver,+2.5,−112,True,-2.5,−108,False,Sac State,291-309-21,48.5%,-4.5,-0.6,159-162-12,49.5%,-11.2,-0.6,Denver,331-343-16,49.1%,-1.6,-0.4,160-137-6,53.9%,5.2,0.9,Sac State,+2.5,−112,215-226-16,48.8%,-9.7,-0.4,Denver,-2.5,−108,141-126-5,52.8%,6.5,0.0
56,13.7,7:00 PM,Spiro Sports Center,362,Coppin St,297,Wagner,Coppin State,Coppin St.,Wagner,Wagner,+12.5,−110,True,-12.5,−110,False,Coppin St,121-133-4,47.6%,-6.2,-0.9,77-69-4,52.7%,-11.5,-0.5,Wagner,108-120-3,47.4%,0.4,-0.8,48-44-2,52.2%,6.0,-0.7,Coppin St,+12.5,−110,102-107-3,48.8%,-13.8,-0.5,Wagner,-12.5,−110,54-55-2,49.5%,5.3,-1.5
57,--,9:00 PM,Firestone Fieldhouse,0,Life Pacific,263,Pepperdine,0,0,Pepperdine,Pepperdine,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Pepperdine,377-399-13,48.6%,-1.9,-0.5,152-175-4,46.5%,2.2,-1.5,Pepperdine,N/A,N/A,217-218-9,49.9%,-9.4,0.0,Life Pacific,N/A,N/A,0,0,0.0,0.0
57,--,6:00 PM,Talmadge L. Hill Field House,0,Cheyney,341,Morgan St,0,0,Morgan State,Morgan St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Morgan St,111-132-2,45.7%,-2.8,-1.5,32-34-1,48.5%,5.5,-0.3,Morgan St,N/A,N/A,69-80-1,46.3%,-11.2,-1.8,Cheyney,N/A,N/A,0,0,0.0,0.0
57,--,7:00 PM,Robert F. Hyland Arena,0,East-West University,345,Lindenwood,0,0,,Lindenwood,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Lindenwood,28-34-1,45.2%,-6.5,-1.0,11-10-0,52.4%,5.4,-1.6,Lindenwood,N/A,N/A,25-31-1,44.6%,-11.4,-0.9,East-West University,N/A,N/A,0,0,0.0,0.0
57,--,7:00 PM,DeGol Arena,0,Penn State Shenango,328,St Fran (Pa),0,0,Saint Francis PA,St. Francis (PA),N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,St Fran (Pa),106-111-3,48.9%,-3.9,-0.6,39-41-2,48.8%,2.5,-1.0,St Fran (Pa),N/A,N/A,65-77-1,45.8%,-10.1,-0.6,Penn State Shenango,N/A,N/A,0,0,0.0,0.0
57,--,7:00 PM,G.B. Hodge Center,0,Brevard,351,Sc Upstate,0,0,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Sc Upstate,125-116-8,51.9%,-2.9,0.1,43-45-2,48.9%,5.2,-0.2,Sc Upstate,N/A,N/A,104-88-3,54.2%,-9.5,0.7,Brevard,N/A,N/A,0,0,0.0,0.0
57,--,7:00 PM,Steinberg Wellness Center,0,York College,324,Liu,0,0,LIU,LIU,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Liu,65-75-3,46.4%,-4.6,-0.6,27-26-1,50.9%,5.1,0.4,Liu,N/A,N/A,42-52-2,44.7%,-12.0,-0.7,York College,N/A,N/A,0,0,0.0,0.0
57,--,8:00 PM,Strahan Arena at the University Events Center,0,Arlington Baptist College,134,Texas St,0,0,Texas State,Texas State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Texas St,171-175-10,49.4%,1.0,0.3,54-80-2,40.3%,7.4,-1.7,Texas St,N/A,N/A,83-90-5,48.0%,-6.4,0.6,Arlington Baptist College,N/A,N/A,0,0,0.0,0.0
57,--,7:00 PM,Dale F. Halton Arena,0,Livingstone,205,Charlotte,0,0,Charlotte,Charlotte,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Charlotte,364-389-21,48.3%,0.7,-0.4,172-161-7,51.7%,6.2,0.4,Charlotte,N/A,N/A,180-190-15,48.7%,-7.0,-0.5,Livingstone,N/A,N/A,0,0,0.0,0.0
57,--,7:00 PM,Kaplan Arena,0,Virginia-Lynchburg,210,Wm & Mary,0,0,,William & Mary,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Wm & Mary,331-343-19,49.1%,-1.4,-0.2,143-140-8,50.5%,4.8,-0.3,Wm & Mary,N/A,N/A,207-219-13,48.6%,-8.5,0.1,Virginia-Lynchburg,N/A,N/A,0,0,0.0,0.0
57,--,7:30 PM,Murphy Center,0,Rhodes,131,Middle Tenn,0,0,Middle Tennessee,Middle Tennessee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Middle Tenn,360-339-12,51.5%,2.6,0.3,166-132-5,55.7%,9.1,1.0,Middle Tenn,N/A,N/A,166-165-4,50.2%,-6.9,0.2,Rhodes,N/A,N/A,0,0,0.0,0.0
57,--,8:00 PM,LeRoy A. Ufkes Court at Western Hall,0,St. Ambrose,326,W Illinois,0,0,Western Illinois,Western Illinois,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,W Illinois,171-201-5,46.0%,-3.2,-0.9,69-87-2,44.2%,4.1,-1.0,W Illinois,N/A,N/A,120-136-3,46.9%,-9.3,-0.5,St. Ambrose,N/A,N/A,0,0,0.0,0.0
